order_id,has_customization,special_instructions,nlp_penalty_sec,packaging_overhead_sec,item_complexity_base_sec,complexity_delta_sec
571,True,Need extra tissue and cutlery | Steam instead of fry | Separate packaging for each item,50,8,10,68
195,True,"Half portion butter chicken, double naan, raita side | Add extra green chilli",37,0,20,57
216,False,,0,0,10,0
575,True,"Make everything mild spice, pack sauces separate",54,8,10,72
213,True,Make the tikka well done | Less oil in preparation,35,0,20,55
538,True,Charred tandoori finish | Double wrap the paratha,30,0,15,45
687,True,Double wrap the paratha | Extra raita on the side,27,0,10,37
671,True,Extra raita on the side,12,0,10,22
681,False,,0,0,15,0
608,False,,0,0,15,0
737,False,,0,0,10,0
611,False,,0,0,15,0
691,False,,0,0,20,0
732,True,Add extra butter on naan,10,0,15,25
603,False,,0,0,10,0
614,False,,0,0,15,0
227,True,"Half portion butter chicken, double naan, raita side | Gluten free preparation | No MSG please",55,0,20,75
625,True,Double wrap the paratha,15,0,15,30
237,True,"Separate dal and rice, extra papad, no pickle | Use only mustard oil",40,8,10,58
636,False,,0,0,15,0
243,True,Extra chutney packets please,8,8,10,26
746,True,Gluten free preparation | Jain preparation no onion no garlic | Extra raita on the side,92,0,15,107
607,True,Need extra tissue and cutlery,10,0,15,25
238,False,,0,0,10,0
792,False,,0,0,10,0
643,False,,0,0,10,0
250,False,,0,0,10,0
682,True,Sugar free dessert | Extra chutney packets please,23,16,15,54
799,False,,0,0,10,0
798,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
258,True,Add paneer tikka as extra,30,0,10,40
655,True,Double wrap the paratha | Use only mustard oil,25,0,10,35
805,True,Make the tikka well done | Steam instead of fry,45,0,15,60
811,True,Gluten free preparation,20,0,15,35
668,True,Add extra butter on naan,10,0,10,20
704,False,,0,0,15,0
821,False,,0,0,15,0
273,True,Extra chutney packets please,8,8,10,26
285,True,Double wrap the paratha | Extra cheese on top | Pack roti and curry separately,53,16,15,84
747,True,Steam instead of fry,20,0,20,40
871,False,,0,0,10,0
705,False,,0,0,20,0
291,True,No MSG please | Add extra green chilli,18,0,15,33
883,True,Make the tikka well done,25,0,10,35
787,True,"Make everything mild spice, pack sauces separate | Extra raita on the side",66,16,15,97
870,True,Make it extra spicy,15,0,15,30
309,False,,0,0,10,0
831,False,,0,0,10,0
754,True,Gluten free preparation,20,0,10,30
801,True,Gluten free preparation,20,0,20,40
946,False,,0,0,15,0
759,False,,0,0,10,0
300,True,Extra cheese on top,18,0,20,38
722,False,,0,0,20,0
322,False,,0,0,15,0
343,False,,0,0,10,0
340,False,,0,0,10,0
992,True,Gluten free preparation | Separate packaging for each item,40,8,10,58
802,True,Extra cheese on top,18,0,10,28
902,False,,0,0,10,0
345,True,Extra cheese on top,18,0,10,28
813,False,,0,0,10,0
1028,True,No spice at all please,20,0,10,30
1042,True,Do not overcook the biryani rice,12,0,10,22
817,False,,0,0,10,0
362,True,Less oil in preparation,10,0,20,30
836,False,,0,0,10,0
359,False,,0,0,15,0
358,True,Extra chutney packets please,8,8,10,26
368,True,Make it extra spicy,15,0,10,25
385,False,,0,0,15,0
857,False,,0,0,15,0
1061,True,Jain preparation no onion no garlic,60,0,15,75
1006,False,,0,0,15,0
858,False,,0,0,10,0
400,False,,0,0,10,0
404,False,,0,0,10,0
879,True,Extra cheese on top,18,0,15,33
1023,False,,0,0,15,0
1094,False,,0,0,10,0
1112,False,,0,0,15,0
1118,True,Steam instead of fry | Gluten free preparation,40,0,10,50
1179,True,Charred tandoori finish | Jain preparation no onion no garlic | Medium spice level,87,0,10,97
433,True,"Jain preparation no onion no garlic | Separate dal and rice, extra papad, no pickle",90,16,15,121
907,True,Do not overcook the biryani rice,12,0,10,22
434,False,,0,0,20,0
1160,False,,0,0,15,0
1173,False,,0,0,15,0
458,False,,0,0,10,0
1244,False,,0,0,15,0
1254,True,Extra cheese on top | Need extra tissue and cutlery | No spice at all please,48,0,20,68
1271,True,Extra raita on the side,12,0,10,22
1005,True,Gluten free preparation,20,0,10,30
479,False,,0,0,15,0
1257,False,,0,0,10,0
1027,False,,0,0,10,0
475,False,,0,0,20,0
1039,True,Extra chutney packets please | Add paneer tikka as extra,38,8,10,56
1321,True,Add extra green chilli | Double wrap the paratha | Extra cheese on top,43,0,10,53
1019,True,Separate packaging for each item | Do not overcook the biryani rice,32,16,15,63
1307,True,Add extra butter on naan,10,0,10,20
1267,True,Jain preparation no onion no garlic | Gluten free preparation,80,0,20,100
1056,True,Double wrap the paratha | Jain preparation no onion no garlic,75,0,15,90
1422,False,,0,0,15,0
1456,True,Pack roti and curry separately,20,8,10,38
1068,True,Medium spice level,12,0,15,27
1393,True,Use only mustard oil,10,0,10,20
513,False,,0,0,10,0
1433,True,Separate packaging for each item,20,16,15,51
1402,True,Extra chutney packets please,8,8,10,26
533,True,Steam instead of fry,20,0,10,30
508,True,Add extra butter on naan,10,0,20,30
534,True,Gluten free preparation,20,0,10,30
1484,False,,0,0,10,0
526,True,Make the tikka well done | Extra raita on the side,37,0,20,57
1515,True,Extra chutney packets please,8,16,15,39
1232,True,Make the tikka well done | Make it extra spicy | Charred tandoori finish,55,0,10,65
553,False,,0,0,15,0
1608,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
577,False,,0,0,10,0
1248,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
1562,False,,0,0,10,0
1277,False,,0,0,10,0
573,True,Extra cheese on top,18,0,15,33
582,False,,0,0,10,0
584,True,Do not overcook the biryani rice | Steam instead of fry,32,0,10,42
585,False,,0,0,10,0
1337,False,,0,0,10,0
579,True,No MSG please,8,0,15,23
588,True,Do not overcook the biryani rice,12,0,10,22
1634,True,"No spice at all please | Half portion butter chicken, double naan, raita side | Add paneer tikka as extra",77,0,10,87
1647,True,Gluten free preparation,20,0,15,35
598,False,,0,0,10,0
1348,True,"Make everything mild spice, pack sauces separate",54,16,15,85
1675,False,,0,0,10,0
1660,True,Steam instead of fry | Make the tikka well done,45,0,10,55
1658,True,Medium spice level | No spice at all please,20,0,10,30
604,False,,0,0,15,0
605,True,Use only mustard oil,10,0,10,20
1700,False,,0,0,10,0
624,False,,0,0,10,0
1667,True,No MSG please,8,0,15,23
1716,True,Extra cheese on top,18,0,10,28
648,False,,0,0,10,0
1364,True,Sugar free dessert | Add extra butter on naan,25,0,20,45
635,True,"Add extra green chilli | Separate dal and rice, extra papad, no pickle | Do not overcook the biryani rice",52,8,10,70
1399,False,,0,0,15,0
1739,False,,0,0,15,0
660,False,,0,0,10,0
1756,True,"Separate dal and rice, extra papad, no pickle | Sugar free dessert",45,8,10,63
686,True,Pack roti and curry separately,20,8,10,38
1763,False,,0,0,10,0
685,False,,0,0,10,0
1814,True,Charred tandoori finish,15,0,10,25
1794,False,,0,0,15,0
1482,True,Less oil in preparation | Jain preparation no onion no garlic,70,0,15,85
700,True,Gluten free preparation,20,0,15,35
1793,True,Jain preparation no onion no garlic | Extra cheese on top,78,0,20,98
1816,True,"Separate dal and rice, extra papad, no pickle | Make it extra spicy",45,8,10,63
1805,True,No MSG please | Sugar free dessert,23,0,15,38
1480,False,,0,0,20,0
714,True,Medium spice level,12,0,10,22
715,False,,0,0,10,0
1856,False,,0,0,10,0
711,False,,0,0,20,0
1828,False,,0,0,15,0
1855,False,,0,0,15,0
1532,True,No MSG please,8,0,10,18
1829,True,Steam instead of fry | Add extra green chilli | Need extra tissue and cutlery,40,0,20,60
689,True,Less oil in preparation,10,0,20,30
719,True,Steam instead of fry,20,0,10,30
1877,True,No spice at all please,20,0,10,30
1862,False,,0,0,10,0
1853,False,,0,0,10,0
1886,False,,0,0,10,0
1551,True,Extra cheese on top | Add paneer tikka as extra | Less oil in preparation,58,0,10,68
1900,False,,0,0,10,0
741,False,,0,0,10,0
723,False,,0,0,20,0
1591,False,,0,0,15,0
1898,True,Need extra tissue and cutlery | Charred tandoori finish | Double wrap the paratha,40,0,20,60
1977,False,,0,0,10,0
1917,False,,0,0,10,0
1533,False,,0,0,15,0
1619,False,,0,0,10,0
1998,False,,0,0,10,0
1908,False,,0,0,20,0
1987,False,,0,0,10,0
1639,True,Gluten free preparation | Make the tikka well done,45,0,10,55
794,False,,0,0,10,0
780,True,No MSG please | Add extra green chilli | Extra chutney packets please,26,8,10,44
2070,False,,0,0,10,0
2047,True,Make it extra spicy,15,0,10,25
2058,False,,0,0,10,0
2083,True,"Separate dal and rice, extra papad, no pickle",30,8,10,48
810,True,Separate packaging for each item | Steam instead of fry,40,8,10,58
814,False,,0,0,10,0
1724,False,,0,0,15,0
816,False,,0,0,15,0
2101,True,Charred tandoori finish | Pack roti and curry separately,35,16,15,66
823,False,,0,0,10,0
2174,True,Extra cheese on top,18,0,10,28
2167,True,Add extra green chilli,10,0,15,25
853,False,,0,0,10,0
2172,True,Less oil in preparation | Extra raita on the side | Gluten free preparation,42,0,15,57
2126,True,Add paneer tikka as extra,30,0,10,40
1792,False,,0,0,10,0
842,True,Add extra green chilli | Make the tikka well done,35,0,20,55
2195,True,Extra chutney packets please,8,8,10,26
860,False,,0,0,10,0
1804,False,,0,0,10,0
876,False,,0,0,15,0
2261,False,,0,0,10,0
864,False,,0,0,15,0
2274,False,,0,0,10,0
1876,False,,0,0,10,0
1879,True,Extra cheese on top,18,0,10,28
888,True,Do not overcook the biryani rice,12,0,10,22
884,True,Do not overcook the biryani rice,12,0,15,27
894,True,Use only mustard oil,10,0,10,20
2314,True,Gluten free preparation | No MSG please,28,0,10,38
2238,True,Extra raita on the side,12,0,15,27
898,True,"Make the tikka well done | Separate dal and rice, extra papad, no pickle | Double wrap the paratha",70,16,15,101
2247,True,Separate packaging for each item,20,24,20,64
1912,True,Steam instead of fry,20,0,10,30
912,True,Sugar free dessert,15,0,20,35
2328,True,Steam instead of fry,20,0,10,30
2284,False,,0,0,15,0
2306,False,,0,0,10,0
2325,False,,0,0,15,0
1913,False,,0,0,10,0
2326,True,Use only mustard oil,10,0,15,25
2350,False,,0,0,10,0
2347,False,,0,0,15,0
927,False,,0,0,15,0
2424,False,,0,0,10,0
2360,False,,0,0,15,0
2479,True,Use only mustard oil,10,0,10,20
1958,False,,0,0,10,0
2440,False,,0,0,10,0
2415,True,Add extra butter on naan | Make the tikka well done,35,0,15,50
2492,False,,0,0,15,0
2481,True,"Make everything mild spice, pack sauces separate | Jain preparation no onion no garlic",114,8,10,132
948,False,,0,0,15,0
2510,False,,0,0,15,0
2550,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
2010,True,Add paneer tikka as extra | Medium spice level,42,0,15,57
949,True,Use only mustard oil | Less oil in preparation | Add paneer tikka as extra,50,0,15,65
2447,False,,0,0,15,0
952,True,No MSG please | Gluten free preparation | Separate packaging for each item,48,8,10,66
2572,False,,0,0,10,0
2029,False,,0,0,20,0
961,True,"Steam instead of fry | Half portion butter chicken, double naan, raita side",47,0,20,67
2485,True,Double wrap the paratha | Jain preparation no onion no garlic,75,0,10,85
972,True,Do not overcook the biryani rice | Extra raita on the side,24,0,15,39
978,True,Add paneer tikka as extra | Medium spice level,42,0,10,52
2592,False,,0,0,20,0
2602,True,"Separate dal and rice, extra papad, no pickle",30,8,10,48
965,True,Add extra green chilli,10,0,15,25
2604,False,,0,0,15,0
995,False,,0,0,10,0
970,True,Less oil in preparation | Gluten free preparation,30,0,20,50
2553,False,,0,0,10,0
983,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
996,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
2556,False,,0,0,10,0
2621,True,"Separate dal and rice, extra papad, no pickle | Make everything mild spice, pack sauces separate",64,8,10,82
982,True,Separate packaging for each item,20,24,20,64
2637,True,"Add paneer tikka as extra | Half portion butter chicken, double naan, raita side",57,0,20,77
2655,True,Medium spice level | No spice at all please | No MSG please,28,0,15,43
2687,False,,0,0,20,0
2702,True,No spice at all please,20,0,10,30
2693,False,,0,0,10,0
2586,True,Medium spice level | Make the tikka well done,37,0,15,52
2708,False,,0,0,10,0
1015,True,No MSG please | Use only mustard oil,18,0,10,28
2750,True,Separate packaging for each item | Add extra butter on naan,30,8,10,48
2716,True,Make the tikka well done,25,0,15,40
2200,False,,0,0,10,0
2226,False,,0,0,10,0
2735,True,Use only mustard oil,10,0,15,25
2254,False,,0,0,10,0
2243,False,,0,0,20,0
2659,False,,0,0,10,0
1031,True,Pack roti and curry separately | Double wrap the paratha,35,24,20,79
2253,False,,0,0,10,0
2264,False,,0,0,15,0
2674,True,Gluten free preparation,20,0,10,30
2779,True,Pack roti and curry separately,20,16,15,51
2803,False,,0,0,15,0
1038,False,,0,0,15,0
1049,False,,0,0,10,0
1036,False,,0,0,10,0
2724,False,,0,0,15,0
1047,True,Extra chutney packets please | Steam instead of fry,28,16,15,59
1054,True,Pack roti and curry separately | Medium spice level,32,8,10,50
2859,False,,0,0,10,0
2880,False,,0,0,10,0
1051,False,,0,0,10,0
2299,True,Use only mustard oil | Gluten free preparation,30,0,10,40
2800,False,,0,0,10,0
2795,False,,0,0,10,0
2926,True,No spice at all please,20,0,10,30
1069,False,,0,0,10,0
2338,True,Make it extra spicy | Extra raita on the side,27,0,15,42
2816,False,,0,0,20,0
1065,False,,0,0,20,0
1084,False,,0,0,10,0
1076,True,Do not overcook the biryani rice | Charred tandoori finish,27,0,10,37
2959,False,,0,0,15,0
2973,True,Add extra butter on naan | Separate packaging for each item | Gluten free preparation,50,8,10,68
1091,True,"Separate dal and rice, extra papad, no pickle | Use only mustard oil",40,8,10,58
1098,False,,0,0,15,0
1113,True,Pack roti and curry separately,20,8,10,38
2992,False,,0,0,10,0
2999,False,,0,0,10,0
2879,True,Do not overcook the biryani rice | Less oil in preparation,22,0,10,32
1109,True,Extra raita on the side,12,0,10,22
2888,True,Charred tandoori finish | Jain preparation no onion no garlic,75,0,10,85
3004,True,Make the tikka well done | Extra chutney packets please,33,8,10,51
1117,False,,0,0,20,0
1115,True,Medium spice level | Do not overcook the biryani rice,24,0,15,39
2459,False,,0,0,10,0
2893,False,,0,0,15,0
3070,True,"Make everything mild spice, pack sauces separate",54,8,10,72
3060,True,Add extra green chilli,10,0,15,25
1136,True,Need extra tissue and cutlery,10,0,20,30
3081,False,,0,0,10,0
3091,False,,0,0,10,0
2967,False,,0,0,10,0
2521,True,Charred tandoori finish,15,0,10,25
2517,True,Need extra tissue and cutlery,10,0,10,20
3074,True,Extra cheese on top | Double wrap the paratha,33,0,20,53
3118,False,,0,0,10,0
3027,True,Extra raita on the side,12,0,10,22
1178,False,,0,0,10,0
1175,True,Separate packaging for each item,20,16,15,51
2577,True,Medium spice level | Charred tandoori finish | Do not overcook the biryani rice,39,0,10,49
3166,True,Steam instead of fry,20,0,20,40
2583,True,Steam instead of fry | Extra cheese on top | Add paneer tikka as extra,68,0,10,78
3101,True,Charred tandoori finish | Sugar free dessert,30,0,10,40
3123,True,Do not overcook the biryani rice | Less oil in preparation | Double wrap the paratha,37,0,10,47
1212,True,No spice at all please | Add extra butter on naan,30,0,15,45
1222,False,,0,0,10,0
3258,True,Pack roti and curry separately,20,8,10,38
2619,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
2630,False,,0,0,10,0
3142,False,,0,0,20,0
3150,True,Pack roti and curry separately,20,8,10,38
3151,False,,0,0,10,0
2632,True,"Separate dal and rice, extra papad, no pickle",30,8,10,48
3284,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
3289,True,No spice at all please | Need extra tissue and cutlery,30,0,10,40
3294,True,"Make everything mild spice, pack sauces separate",54,8,10,72
2634,False,,0,0,10,0
3302,True,"No MSG please | Sugar free dessert | Half portion butter chicken, double naan, raita side",50,0,15,65
2636,False,,0,0,20,0
3204,False,,0,0,15,0
2665,False,,0,0,10,0
2685,True,Extra raita on the side | Medium spice level,24,0,10,34
3356,True,"No MSG please | Separate dal and rice, extra papad, no pickle | Medium spice level",50,16,15,81
1251,False,,0,0,15,0
1253,False,,0,0,15,0
2689,True,Less oil in preparation | Jain preparation no onion no garlic | Double wrap the paratha,85,0,10,95
