merchant_id,zone,tandoor_units,deep_fry_units,steamer_units,grill_units,assembly_units,historical_speed_index
NCR_M50443,Noida Sector 18,1,2,1,1,2,1.04
NCR_M50444,Lajpat Nagar,2,3,1,2,2,0.77
NCR_M50445,Connaught Place,1,1,2,1,3,0.96
NCR_M50446,Faridabad,3,1,1,2,3,0.75
NCR_M50447,Rohini,2,1,1,2,4,1.08
NCR_M50448,Faridabad,3,2,2,1,3,1.17
NCR_M50449,Dwarka,2,2,1,1,3,1.1
NCR_M50450,Saket,1,1,2,1,4,1.14
NCR_M50451,Gurgaon CyberHub,2,3,2,2,5,1.08
NCR_M50452,Connaught Place,3,1,2,2,4,0.76
NCR_M50453,Lajpat Nagar,2,2,1,2,5,1.11
NCR_M50454,Dwarka,2,1,1,1,3,0.94
NCR_M50455,Rohini,1,2,2,1,2,0.87
NCR_M50456,Dwarka,3,3,1,2,3,0.87
NCR_M50457,Rohini,3,3,1,1,2,1.23
NCR_M50458,Noida Sector 18,1,3,1,1,4,0.74
NCR_M50459,Lajpat Nagar,2,3,1,2,3,1.28
NCR_M50460,Noida Sector 18,2,3,2,2,4,1.1
NCR_M50461,Lajpat Nagar,1,3,2,1,2,1.09
NCR_M50462,Lajpat Nagar,3,3,1,2,2,0.93
NCR_M50463,Connaught Place,2,2,2,1,2,0.84
NCR_M50464,Gurgaon CyberHub,2,1,1,2,3,0.75
NCR_M50465,Rohini,2,1,2,2,3,0.81
NCR_M50466,Connaught Place,2,3,2,1,5,1.28
NCR_M50467,Faridabad,3,3,2,2,4,1.29
NCR_M50468,Dwarka,2,3,1,1,5,1.04
NCR_M50469,Dwarka,1,2,1,2,4,1.12
NCR_M50470,Noida Sector 18,1,2,1,1,3,0.82
NCR_M50471,Dwarka,3,2,1,2,2,0.88
NCR_M50472,Gurgaon CyberHub,1,2,2,2,5,0.81
NCR_M50473,Connaught Place,3,1,1,2,4,1.0
NCR_M50474,Gurgaon CyberHub,2,2,1,2,5,1.07
NCR_M50475,Saket,1,1,2,2,5,0.77
NCR_M50476,Lajpat Nagar,2,1,1,2,2,1.08
NCR_M50477,Rohini,2,3,2,1,3,1.3
NCR_M50478,Lajpat Nagar,1,3,1,2,3,1.21
NCR_M50479,Saket,1,1,2,2,2,1.23
NCR_M50480,Dwarka,1,1,1,1,2,1.24
NCR_M50481,Gurgaon CyberHub,2,3,1,2,5,0.87
NCR_M50482,Rohini,2,3,1,2,5,1.12
NCR_M50483,Gurgaon CyberHub,2,3,1,2,3,1.06
NCR_M50484,Noida Sector 18,3,3,1,1,3,1.13
NCR_M50485,Dwarka,1,2,2,1,5,0.75
NCR_M50486,Dwarka,1,2,1,1,3,1.16
NCR_M50487,Connaught Place,1,1,2,1,2,0.72
NCR_M50488,Gurgaon CyberHub,2,1,2,1,4,1.12
NCR_M50489,Connaught Place,1,3,1,1,2,1.23
NCR_M50490,Gurgaon CyberHub,1,3,1,2,3,0.91
NCR_M50491,Gurgaon CyberHub,3,1,2,1,2,1.19
NCR_M50492,Connaught Place,1,1,2,1,2,1.27
NCR_M50493,Connaught Place,3,2,2,2,3,0.99
NCR_M50494,Noida Sector 18,2,3,2,1,5,1.28
NCR_M50495,Gurgaon CyberHub,1,3,2,2,4,1.04
NCR_M50496,Gurgaon CyberHub,3,1,2,2,5,1.29
NCR_M50497,Dwarka,2,2,1,1,4,0.78
NCR_M50498,Gurgaon CyberHub,2,2,2,1,2,0.84
NCR_M50499,Gurgaon CyberHub,2,1,1,1,3,1.22
NCR_M50500,Lajpat Nagar,3,1,1,2,4,1.28
NCR_M50501,Dwarka,1,1,2,2,4,0.98
NCR_M50502,Connaught Place,2,3,2,2,5,0.73
NCR_M50503,Noida Sector 18,3,2,2,1,5,0.83
NCR_M50504,Saket,3,3,2,2,2,1.06
NCR_M50505,Noida Sector 18,3,3,1,1,2,0.96
NCR_M50506,Faridabad,3,3,1,1,4,0.8
NCR_M50507,Gurgaon CyberHub,3,3,1,2,2,0.76
NCR_M50508,Rohini,3,1,2,2,3,0.83
NCR_M50509,Gurgaon CyberHub,1,3,2,2,2,0.98
NCR_M50510,Dwarka,3,1,1,2,2,1.12
NCR_M50511,Dwarka,3,1,2,2,3,0.75
NCR_M50512,Lajpat Nagar,3,2,2,2,5,1.18
NCR_M50513,Faridabad,1,2,2,1,3,0.73
NCR_M50514,Noida Sector 18,1,2,2,2,2,0.74
NCR_M50515,Rohini,3,3,2,1,4,0.99
NCR_M50516,Dwarka,2,2,2,2,5,0.82
NCR_M50517,Rohini,3,1,1,2,4,0.98
NCR_M50518,Saket,3,1,2,2,5,1.07
NCR_M50519,Gurgaon CyberHub,1,2,1,2,3,0.89
NCR_M50520,Connaught Place,1,3,1,1,4,0.7
NCR_M50521,Dwarka,1,3,1,2,3,0.73
NCR_M50522,Rohini,2,1,1,2,3,0.76
NCR_M50523,Saket,3,1,1,1,5,0.98
NCR_M50524,Gurgaon CyberHub,3,2,1,2,5,1.2
NCR_M50525,Lajpat Nagar,3,1,1,1,3,1.08
NCR_M50526,Lajpat Nagar,3,1,1,2,5,0.81
NCR_M50527,Rohini,2,2,1,2,2,0.83
NCR_M50528,Noida Sector 18,1,1,1,2,2,0.8
NCR_M50529,Faridabad,3,2,2,1,3,0.91
NCR_M50530,Lajpat Nagar,3,2,2,1,4,1.0
NCR_M50531,Noida Sector 18,3,1,1,2,2,0.97
NCR_M50532,Dwarka,1,2,2,1,3,0.83
NCR_M50533,Saket,2,3,1,1,4,0.77
NCR_M50534,Dwarka,1,1,1,2,3,0.73
NCR_M50535,Noida Sector 18,3,3,2,1,3,0.96
NCR_M50536,Dwarka,3,1,2,2,3,1.1
NCR_M50537,Faridabad,3,1,2,2,2,0.98
NCR_M50538,Dwarka,3,2,1,1,2,0.88
NCR_M50539,Dwarka,2,2,2,1,3,1.19
NCR_M50540,Rohini,1,2,2,1,3,0.87
NCR_M50541,Saket,1,2,1,1,5,0.74
NCR_M50542,Noida Sector 18,2,1,1,2,4,0.86
NCR_M50543,Saket,1,2,1,2,2,0.75
NCR_M50544,Lajpat Nagar,2,1,2,1,2,0.93
NCR_M50545,Connaught Place,3,1,1,2,3,1.16
NCR_M50546,Noida Sector 18,3,1,1,2,3,0.88
NCR_M50547,Saket,2,2,2,2,2,0.86
NCR_M50548,Faridabad,1,1,1,1,4,0.95
NCR_M50549,Noida Sector 18,1,1,2,1,4,0.84
NCR_M50550,Dwarka,3,3,1,1,4,0.92
NCR_M50551,Noida Sector 18,2,2,1,2,3,0.97
NCR_M50552,Saket,3,3,1,2,3,1.09
NCR_M50553,Noida Sector 18,2,1,2,1,4,0.71
NCR_M50554,Saket,1,2,2,1,4,0.91
NCR_M50555,Dwarka,3,1,2,1,2,1.08
NCR_M50556,Noida Sector 18,2,1,1,2,4,1.02
NCR_M50557,Connaught Place,2,1,2,2,3,1.03
NCR_M50558,Faridabad,3,2,1,2,2,0.74
NCR_M50559,Noida Sector 18,3,1,1,1,2,1.29
NCR_M50560,Dwarka,2,2,2,2,4,1.24
NCR_M50561,Gurgaon CyberHub,1,3,1,1,2,1.21
NCR_M50562,Rohini,1,3,2,2,3,1.26
NCR_M50563,Faridabad,3,2,1,1,4,1.2
NCR_M50564,Faridabad,1,1,1,2,4,0.84
NCR_M50565,Noida Sector 18,1,2,2,2,2,1.28
NCR_M50566,Dwarka,1,3,1,2,5,0.72
NCR_M50567,Saket,2,1,2,1,3,0.77
NCR_M50568,Saket,2,1,2,2,5,1.08
NCR_M50569,Rohini,2,3,1,1,3,0.87
NCR_M50570,Lajpat Nagar,2,3,1,1,5,0.73
NCR_M50571,Connaught Place,3,1,2,1,2,1.2
NCR_M50572,Dwarka,3,3,2,1,4,1.05
NCR_M50573,Connaught Place,2,3,2,2,5,0.96
NCR_M50574,Dwarka,1,3,1,2,3,1.12
NCR_M50575,Saket,3,3,1,1,5,0.87
NCR_M50576,Noida Sector 18,2,2,1,2,3,1.21
NCR_M50577,Lajpat Nagar,2,1,2,1,3,1.09
NCR_M50578,Lajpat Nagar,2,3,1,1,2,0.72
NCR_M50579,Rohini,3,3,1,2,5,0.77
NCR_M50580,Lajpat Nagar,2,2,1,1,3,1.11
NCR_M50581,Noida Sector 18,2,2,1,2,5,0.97
NCR_M50582,Dwarka,3,3,2,2,5,1.23
NCR_M50583,Faridabad,2,3,2,1,5,1.11
NCR_M50584,Noida Sector 18,3,1,1,1,3,1.12
NCR_M50585,Connaught Place,1,1,2,2,3,0.97
NCR_M50586,Noida Sector 18,3,1,2,1,5,0.85
NCR_M50587,Lajpat Nagar,2,3,1,1,5,1.15
NCR_M50588,Gurgaon CyberHub,3,1,1,1,2,0.96
NCR_M50589,Connaught Place,2,1,2,1,4,1.1
NCR_M50590,Noida Sector 18,1,2,1,1,3,0.92
NCR_M50591,Noida Sector 18,2,2,2,2,2,0.86
NCR_M50592,Lajpat Nagar,3,3,2,1,4,1.27
NCR_M50593,Saket,3,1,1,2,4,0.74
NCR_M50594,Noida Sector 18,3,3,1,2,4,1.15
NCR_M50595,Faridabad,3,3,2,2,2,1.14
NCR_M50596,Faridabad,3,2,1,1,4,0.74
NCR_M50597,Lajpat Nagar,3,2,2,2,2,1.07
NCR_M50598,Noida Sector 18,2,3,1,2,5,0.71
NCR_M50599,Connaught Place,1,2,2,2,3,0.8
NCR_M50600,Rohini,3,3,2,2,5,0.77
NCR_M50601,Noida Sector 18,3,3,2,2,3,0.92
NCR_M50602,Saket,1,2,1,1,3,1.0
NCR_M50603,Lajpat Nagar,1,2,1,2,4,0.74
NCR_M50604,Gurgaon CyberHub,1,3,1,1,4,0.84
NCR_M50605,Noida Sector 18,1,1,1,2,4,1.21
NCR_M50606,Connaught Place,1,1,1,1,2,1.16
NCR_M50607,Noida Sector 18,1,1,2,2,3,0.73
NCR_M50608,Rohini,3,3,1,2,5,0.74
NCR_M50609,Gurgaon CyberHub,3,2,1,1,4,0.94
NCR_M50610,Connaught Place,1,1,2,2,4,1.1
NCR_M50611,Rohini,1,3,2,2,3,1.1
NCR_M50612,Faridabad,2,1,2,2,4,1.28
NCR_M50613,Lajpat Nagar,1,3,1,2,2,1.01
NCR_M50614,Noida Sector 18,2,1,1,2,4,1.22
NCR_M50615,Lajpat Nagar,3,2,1,1,3,1.03
NCR_M50616,Lajpat Nagar,3,1,1,2,4,0.91
NCR_M50617,Lajpat Nagar,1,1,2,2,5,0.78
NCR_M50618,Connaught Place,1,3,1,2,2,0.9
NCR_M50619,Dwarka,1,3,2,1,4,1.04
NCR_M50620,Gurgaon CyberHub,3,2,2,1,5,1.12
NCR_M50621,Gurgaon CyberHub,2,3,1,1,5,0.92
NCR_M50622,Connaught Place,3,3,1,2,3,1.02
NCR_M50623,Connaught Place,2,2,2,2,2,0.85
NCR_M50624,Dwarka,3,3,1,1,3,0.76
NCR_M50625,Dwarka,3,2,2,1,2,1.0
NCR_M50626,Lajpat Nagar,2,2,2,2,4,0.71
NCR_M50627,Connaught Place,3,2,1,1,3,1.23
NCR_M50628,Saket,1,3,2,1,4,1.03
NCR_M50629,Saket,2,2,1,1,2,1.23
NCR_M50630,Rohini,1,2,2,1,4,0.77
NCR_M50631,Lajpat Nagar,1,2,2,1,4,0.98
NCR_M50632,Faridabad,3,2,2,1,5,1.16
NCR_M50633,Lajpat Nagar,2,3,1,2,5,1.18
NCR_M50634,Noida Sector 18,2,3,1,2,3,1.18
NCR_M50635,Connaught Place,1,3,1,2,2,0.89
NCR_M50636,Gurgaon CyberHub,3,3,1,1,2,0.75
NCR_M50637,Noida Sector 18,2,2,1,2,4,1.24
NCR_M50638,Connaught Place,3,1,1,1,4,1.28
NCR_M50639,Noida Sector 18,3,3,1,1,5,1.08
NCR_M50640,Dwarka,3,3,2,1,2,1.29
NCR_M50641,Noida Sector 18,3,3,1,1,4,0.8
NCR_M50642,Gurgaon CyberHub,3,2,2,1,2,1.06
NCR_M50643,Connaught Place,3,1,2,2,4,1.06
NCR_M50644,Saket,2,2,2,2,3,1.13
NCR_M50645,Faridabad,1,1,2,2,5,1.05
NCR_M50646,Connaught Place,3,3,1,1,5,0.95
NCR_M50647,Lajpat Nagar,2,2,1,1,5,0.73
NCR_M50648,Saket,2,3,1,1,3,1.11
NCR_M50649,Rohini,1,3,1,2,4,0.94
NCR_M50650,Saket,1,1,2,1,5,1.0
NCR_M50651,Dwarka,2,1,1,1,5,0.89
NCR_M50652,Faridabad,1,3,1,1,5,0.87
NCR_M50653,Rohini,3,2,1,2,3,1.19
NCR_M50654,Noida Sector 18,1,3,1,2,4,1.16
NCR_M50655,Rohini,1,3,1,2,4,0.81
NCR_M50656,Connaught Place,3,2,1,1,4,0.98
NCR_M50657,Dwarka,3,1,2,2,2,0.76
NCR_M50658,Dwarka,3,2,1,2,3,1.13
NCR_M50659,Connaught Place,3,3,1,2,5,1.1
NCR_M50660,Saket,2,3,1,1,4,1.02
NCR_M50661,Lajpat Nagar,2,2,1,1,5,0.93
NCR_M50662,Faridabad,2,3,2,2,2,1.18
NCR_M50663,Dwarka,2,1,1,1,4,1.22
NCR_M50664,Saket,2,2,2,2,4,0.94
NCR_M50665,Faridabad,3,3,2,2,3,1.1
NCR_M50666,Dwarka,3,1,2,2,2,1.04
NCR_M50667,Dwarka,1,1,1,2,2,1.11
NCR_M50668,Connaught Place,2,1,2,1,4,0.74
NCR_M50669,Connaught Place,3,1,2,1,4,0.92
NCR_M50670,Saket,3,1,2,2,5,0.71
NCR_M50671,Saket,3,1,2,1,4,0.73
NCR_M50672,Saket,3,1,1,1,4,0.96
NCR_M50673,Lajpat Nagar,3,3,1,2,5,1.13
NCR_M50674,Rohini,3,2,1,2,3,1.08
NCR_M50675,Gurgaon CyberHub,3,2,2,1,4,1.26
NCR_M50676,Lajpat Nagar,3,1,1,1,5,0.99
NCR_M50677,Rohini,1,1,2,2,3,0.93
NCR_M50678,Saket,2,3,2,1,4,1.21
NCR_M50679,Faridabad,3,3,1,1,2,0.92
NCR_M50680,Dwarka,3,2,1,2,2,0.8
NCR_M50681,Connaught Place,1,1,2,1,5,1.25
NCR_M50682,Connaught Place,2,3,2,2,5,0.9
NCR_M50683,Saket,3,1,1,2,4,0.8
NCR_M50684,Noida Sector 18,1,2,1,2,4,0.81
NCR_M50685,Noida Sector 18,3,1,2,1,4,1.15
NCR_M50686,Rohini,3,2,2,2,4,1.13
NCR_M50687,Rohini,2,2,2,2,2,1.02
NCR_M50688,Gurgaon CyberHub,3,2,1,2,4,0.8
NCR_M50689,Lajpat Nagar,2,3,2,2,3,0.84
NCR_M50690,Lajpat Nagar,2,1,2,2,4,1.05
NCR_M50691,Rohini,2,3,1,1,4,0.79
NCR_M50692,Noida Sector 18,2,2,1,2,4,1.26
NCR_M50693,Gurgaon CyberHub,3,2,1,2,4,0.7
NCR_M50694,Dwarka,3,2,2,2,5,0.86
NCR_M50695,Gurgaon CyberHub,2,3,1,2,2,1.16
NCR_M50696,Connaught Place,3,1,2,1,3,0.96
NCR_M50697,Dwarka,2,2,2,1,3,1.02
NCR_M50698,Lajpat Nagar,3,1,2,1,4,1.15
NCR_M50699,Saket,2,2,2,1,2,1.23
NCR_M50700,Connaught Place,2,2,2,1,4,0.82
NCR_M50701,Lajpat Nagar,2,2,2,2,2,0.77
NCR_M50702,Saket,2,3,2,2,2,0.81
NCR_M50703,Dwarka,1,2,1,2,5,0.87
NCR_M50704,Lajpat Nagar,1,2,1,2,5,1.14
NCR_M50705,Connaught Place,2,2,2,1,5,0.96
NCR_M50706,Gurgaon CyberHub,3,3,1,2,3,0.76
NCR_M50707,Dwarka,1,3,2,2,3,1.15
NCR_M50708,Noida Sector 18,1,1,1,2,4,0.88
NCR_M50709,Connaught Place,2,3,2,2,3,1.01
NCR_M50710,Noida Sector 18,3,2,1,1,4,1.02
NCR_M50711,Faridabad,1,1,1,2,2,0.78
NCR_M50712,Gurgaon CyberHub,1,3,1,1,5,1.07
NCR_M50713,Connaught Place,2,2,1,2,4,1.29
NCR_M50714,Lajpat Nagar,2,1,1,2,5,0.83
NCR_M50715,Gurgaon CyberHub,1,2,2,2,2,1.28
NCR_M50716,Dwarka,2,1,1,2,2,0.94
NCR_M50717,Rohini,2,2,2,2,5,1.02
NCR_M50718,Dwarka,2,1,2,2,4,1.3
NCR_M50719,Saket,2,1,2,2,4,1.26
NCR_M50720,Rohini,2,2,2,1,5,0.71
NCR_M50721,Gurgaon CyberHub,1,2,1,2,3,0.8
NCR_M50722,Faridabad,2,2,1,1,4,1.03
NCR_M50723,Dwarka,2,3,2,2,4,1.03
NCR_M50724,Connaught Place,3,1,1,2,5,1.14
NCR_M50725,Connaught Place,2,1,2,2,3,1.02
NCR_M50726,Lajpat Nagar,1,1,1,2,4,0.99
NCR_M50727,Noida Sector 18,3,1,1,2,3,1.04
NCR_M50728,Faridabad,2,2,1,1,2,1.07
NCR_M50729,Rohini,3,1,2,2,4,1.04
NCR_M50730,Dwarka,1,2,1,2,3,1.29
NCR_M50731,Connaught Place,2,3,2,2,5,0.98
NCR_M50732,Faridabad,1,3,2,2,2,0.74
NCR_M50733,Dwarka,3,2,1,1,2,0.83
NCR_M50734,Faridabad,2,3,2,2,2,0.98
NCR_M50735,Noida Sector 18,2,3,2,1,4,1.12
NCR_M50736,Saket,3,1,1,1,5,0.81
NCR_M50737,Gurgaon CyberHub,2,2,2,2,2,1.06
NCR_M50738,Rohini,2,2,1,1,3,0.85
NCR_M50739,Connaught Place,3,3,2,2,4,1.14
NCR_M50740,Gurgaon CyberHub,1,2,1,2,4,1.25
NCR_M50741,Rohini,2,1,1,1,5,1.29
NCR_M50742,Rohini,2,2,1,2,2,1.04
NCR_M50743,Gurgaon CyberHub,3,3,1,2,4,1.0
NCR_M50744,Noida Sector 18,1,2,2,2,4,0.73
NCR_M50745,Connaught Place,2,3,1,1,5,1.05
NCR_M50746,Lajpat Nagar,3,1,1,1,2,0.78
NCR_M50747,Gurgaon CyberHub,1,2,1,1,2,0.92
NCR_M50748,Noida Sector 18,1,1,2,1,2,1.22
NCR_M50749,Lajpat Nagar,3,2,2,2,4,0.85
NCR_M50750,Faridabad,1,2,1,2,3,0.82
NCR_M50751,Rohini,1,3,1,1,5,1.14
NCR_M50752,Connaught Place,1,1,1,2,3,0.74
NCR_M50753,Lajpat Nagar,1,1,1,1,2,1.22
NCR_M50754,Gurgaon CyberHub,2,2,1,1,3,1.29
NCR_M50755,Faridabad,3,2,1,1,3,1.22
NCR_M50756,Gurgaon CyberHub,3,1,1,1,2,0.86
NCR_M50757,Faridabad,1,3,1,2,3,0.8
NCR_M50758,Dwarka,2,2,1,1,4,0.99
NCR_M50759,Dwarka,3,1,2,1,4,0.91
NCR_M50760,Lajpat Nagar,3,3,2,2,5,1.01
NCR_M50761,Saket,1,3,1,2,5,1.27
NCR_M50762,Noida Sector 18,2,3,1,1,4,0.91
NCR_M50763,Noida Sector 18,3,2,1,1,4,1.0
NCR_M50764,Gurgaon CyberHub,2,3,1,2,4,0.86
NCR_M50765,Connaught Place,3,2,1,1,2,0.77
NCR_M50766,Saket,2,1,1,2,4,0.79
NCR_M50767,Dwarka,3,1,1,1,5,1.13
NCR_M50768,Connaught Place,1,3,2,1,2,0.8
NCR_M50769,Noida Sector 18,3,1,2,1,5,1.01
NCR_M50770,Faridabad,3,2,1,1,3,1.28
NCR_M50771,Rohini,2,3,1,2,3,1.02
NCR_M50772,Saket,3,2,1,1,3,1.09
NCR_M50773,Saket,3,2,1,2,5,1.13
NCR_M50774,Dwarka,2,3,1,2,5,1.28
NCR_M50775,Faridabad,2,2,1,2,2,0.77
NCR_M50776,Lajpat Nagar,1,1,1,1,4,1.02
NCR_M50777,Dwarka,2,2,1,1,4,0.9
NCR_M50778,Noida Sector 18,1,3,1,2,5,0.82
NCR_M50779,Faridabad,1,3,1,2,3,0.76
NCR_M50780,Gurgaon CyberHub,1,3,2,1,3,0.99
NCR_M50781,Dwarka,3,1,2,2,5,0.72
NCR_M50782,Faridabad,2,3,1,2,2,1.17
NCR_M50783,Lajpat Nagar,2,2,2,1,2,0.7
NCR_M50784,Dwarka,2,3,1,1,3,0.91
NCR_M50785,Faridabad,3,3,2,1,3,1.05
NCR_M50786,Noida Sector 18,1,2,1,1,3,0.98
NCR_M50787,Gurgaon CyberHub,3,3,1,2,2,1.1
NCR_M50788,Noida Sector 18,1,1,1,2,2,0.71
NCR_M50789,Saket,3,3,2,2,5,1.26
NCR_M50790,Gurgaon CyberHub,2,1,2,2,2,1.11
NCR_M50791,Lajpat Nagar,1,3,1,1,4,0.93
NCR_M50792,Connaught Place,2,1,2,2,2,1.17
NCR_M50793,Saket,2,2,1,2,2,0.89
NCR_M50794,Dwarka,2,2,1,2,2,0.9
NCR_M50795,Connaught Place,3,3,2,2,5,1.1
NCR_M50796,Saket,3,2,2,1,3,1.28
NCR_M50797,Gurgaon CyberHub,3,3,2,2,4,1.16
NCR_M50798,Connaught Place,2,3,1,1,3,1.25
NCR_M50799,Lajpat Nagar,1,3,2,2,5,1.27
NCR_M50800,Noida Sector 18,1,2,2,1,2,0.97
NCR_M50801,Noida Sector 18,2,3,1,1,5,0.75
NCR_M50802,Gurgaon CyberHub,3,1,1,2,3,1.23
NCR_M50803,Noida Sector 18,2,1,1,2,3,0.79
NCR_M50804,Noida Sector 18,2,3,2,2,4,1.18
NCR_M50805,Connaught Place,2,3,1,1,5,1.27
NCR_M50806,Dwarka,1,3,1,2,3,1.15
NCR_M50807,Rohini,3,2,2,2,4,1.24
NCR_M50808,Gurgaon CyberHub,3,3,2,2,5,1.19
NCR_M50809,Dwarka,3,3,2,1,4,1.02
NCR_M50810,Noida Sector 18,1,1,2,2,2,1.19
NCR_M50811,Gurgaon CyberHub,2,1,1,2,5,0.82
NCR_M50812,Faridabad,1,2,1,2,3,0.95
NCR_M50813,Lajpat Nagar,1,3,2,1,5,0.74
NCR_M50814,Gurgaon CyberHub,2,1,2,2,3,0.75
NCR_M50815,Lajpat Nagar,1,2,2,1,2,0.79
NCR_M50816,Rohini,1,3,1,2,3,0.85
NCR_M50817,Lajpat Nagar,2,3,1,2,3,0.81
NCR_M50818,Dwarka,1,1,1,1,5,1.1
NCR_M50819,Noida Sector 18,3,2,2,1,4,0.83
NCR_M50820,Gurgaon CyberHub,1,3,2,1,5,0.9
NCR_M50821,Gurgaon CyberHub,1,2,2,1,5,0.93
NCR_M50822,Rohini,2,1,2,1,5,1.15
NCR_M50823,Dwarka,3,3,1,1,5,1.21
NCR_M50824,Gurgaon CyberHub,3,3,2,1,3,0.8
NCR_M50825,Faridabad,2,1,2,2,2,0.75
NCR_M50826,Gurgaon CyberHub,2,2,2,1,3,0.81
NCR_M50827,Lajpat Nagar,3,1,1,1,4,0.94
NCR_M50828,Rohini,3,1,1,1,3,1.07
NCR_M50829,Saket,3,2,2,2,4,1.04
NCR_M50830,Gurgaon CyberHub,3,2,1,1,3,1.11
NCR_M50831,Saket,1,2,1,2,2,0.88
NCR_M50832,Lajpat Nagar,1,2,2,1,5,1.18
NCR_M50833,Faridabad,3,3,1,2,4,1.05
NCR_M50834,Dwarka,3,3,1,1,3,0.73
NCR_M50835,Gurgaon CyberHub,1,3,1,1,5,1.01
NCR_M50836,Noida Sector 18,2,3,1,2,5,1.1
NCR_M50837,Saket,3,2,2,1,4,1.22
NCR_M50838,Dwarka,1,2,1,1,3,1.08
NCR_M50839,Dwarka,3,3,2,2,2,1.16
NCR_M50840,Faridabad,1,3,1,1,3,1.18
NCR_M50841,Rohini,3,1,2,1,4,0.72
NCR_M50842,Gurgaon CyberHub,3,1,1,2,2,0.77
NCR_M50843,Connaught Place,1,2,1,2,2,1.21
NCR_M50844,Rohini,2,1,2,2,2,0.8
NCR_M50845,Faridabad,2,3,1,1,2,1.19
NCR_M50846,Saket,1,2,1,2,4,0.83
NCR_M50847,Rohini,1,3,2,1,4,1.08
NCR_M50848,Saket,1,1,1,1,2,1.19
NCR_M50849,Noida Sector 18,3,2,2,1,3,0.94
NCR_M50850,Dwarka,2,3,1,2,5,0.99
NCR_M50851,Faridabad,3,1,1,2,2,0.99
NCR_M50852,Saket,3,2,2,1,3,0.89
NCR_M50853,Lajpat Nagar,3,3,1,1,4,0.77
NCR_M50854,Saket,3,1,1,2,4,1.24
NCR_M50855,Rohini,2,3,2,2,3,1.14
NCR_M50856,Rohini,2,2,2,2,3,0.77
NCR_M50857,Rohini,2,3,1,2,3,1.0
NCR_M50858,Lajpat Nagar,2,2,2,1,2,1.0
NCR_M50859,Saket,1,1,1,1,5,0.71
NCR_M50860,Noida Sector 18,2,2,1,2,2,1.03
NCR_M50861,Gurgaon CyberHub,2,1,1,1,3,1.29
NCR_M50862,Connaught Place,2,1,2,2,4,0.85
NCR_M50863,Noida Sector 18,1,1,2,2,2,1.19
NCR_M50864,Dwarka,2,2,2,1,2,1.17
NCR_M50865,Rohini,3,2,1,2,2,1.05
NCR_M50866,Lajpat Nagar,2,2,2,2,3,1.02
NCR_M50867,Connaught Place,2,1,2,1,5,0.87
NCR_M50868,Saket,3,2,1,2,4,0.99
NCR_M50869,Saket,1,1,1,2,4,1.05
NCR_M50870,Connaught Place,3,1,2,1,5,0.8
NCR_M50871,Dwarka,3,1,1,1,3,1.14
NCR_M50872,Connaught Place,3,1,1,1,2,0.83
NCR_M50873,Connaught Place,3,3,1,1,5,0.99
NCR_M50874,Gurgaon CyberHub,3,2,1,2,4,1.1
NCR_M50875,Faridabad,2,1,2,1,4,0.97
NCR_M50876,Connaught Place,2,2,1,2,4,0.75
NCR_M50877,Dwarka,1,1,2,1,4,0.82
NCR_M50878,Noida Sector 18,2,2,1,1,2,0.83
NCR_M50879,Gurgaon CyberHub,2,2,1,1,3,0.99
NCR_M50880,Dwarka,3,3,1,1,5,0.86
NCR_M50881,Saket,1,3,1,2,4,0.73
NCR_M50882,Noida Sector 18,1,1,1,1,5,0.86
NCR_M50883,Saket,1,1,2,2,5,1.04
NCR_M50884,Lajpat Nagar,3,2,2,2,4,1.21
NCR_M50885,Saket,3,3,2,2,3,1.14
NCR_M50886,Dwarka,2,1,1,2,4,1.1
NCR_M50887,Faridabad,3,2,1,2,4,0.83
NCR_M50888,Saket,1,3,1,1,4,1.18
NCR_M50889,Noida Sector 18,3,1,1,2,4,0.85
NCR_M50890,Faridabad,2,3,2,2,3,0.73
NCR_M50891,Dwarka,2,1,2,1,3,1.07
NCR_M50892,Noida Sector 18,1,3,2,2,2,1.2
NCR_M50893,Dwarka,2,3,1,1,3,1.13
NCR_M50894,Lajpat Nagar,2,1,2,2,4,1.23
NCR_M50895,Dwarka,2,3,2,1,3,1.26
NCR_M50896,Rohini,3,3,1,1,2,0.91
NCR_M50897,Dwarka,3,2,1,2,3,1.04
NCR_M50898,Connaught Place,2,2,2,2,5,0.85
NCR_M50899,Saket,2,1,1,2,5,0.96
NCR_M50900,Saket,1,3,2,1,3,1.15
NCR_M50901,Gurgaon CyberHub,1,1,2,2,5,0.81
NCR_M50902,Rohini,3,2,1,2,4,0.97
NCR_M50903,Noida Sector 18,2,2,2,1,4,0.97
NCR_M50904,Gurgaon CyberHub,1,1,2,1,4,0.97
NCR_M50905,Connaught Place,3,2,2,2,4,0.78
NCR_M50906,Lajpat Nagar,1,2,1,2,2,1.02
NCR_M50907,Saket,2,1,2,1,2,0.95
NCR_M50908,Dwarka,3,2,1,1,5,1.25
NCR_M50909,Lajpat Nagar,2,1,2,1,3,0.87
NCR_M50910,Noida Sector 18,1,1,1,2,4,0.97
NCR_M50911,Noida Sector 18,1,1,2,2,5,0.77
NCR_M50912,Gurgaon CyberHub,2,2,1,2,3,0.8
NCR_M50913,Dwarka,3,3,2,1,4,0.84
NCR_M50914,Lajpat Nagar,3,2,2,2,4,0.82
