order_id,weather,traffic_index,rider_density,zone,hour_of_day,weather_friction,traffic_friction,rider_density_friction,zone_congestion,hour_friction,ambient_friction_multiplier
1710,Fog,0.98,Low,Noida Sector 18,7,1.1977,1.248,1.12,1.1,1.02,1.8422
10073,Rain,0.86,High,Faridabad,19,1.1949,1.176,0.95,1.04,1.18,1.689
8086,Heatwave,0.54,High,Lajpat Nagar,22,1.1369,1.062,0.95,1.18,1.1,1.4881
9805,Smog,0.99,High,Saket,11,1.1434,1.254,0.95,1.08,1.08,1.6161
3807,Rain,0.9,High,Dwarka,15,1.1278,1.2,0.95,1.05,1.05,1.4079
10029,Rain,0.52,Medium,Gurgaon CyberHub,8,1.0725,1.056,1.0,1.15,1.04,1.3419
9817,Rain,0.96,High,Faridabad,12,1.1898,1.236,0.95,1.04,1.15,1.6933
1799,Clear,0.59,High,Gurgaon CyberHub,20,0.9774,1.077,0.95,1.15,1.22,1.3569
3886,Fog,0.48,Medium,Gurgaon CyberHub,12,1.1726,1.048,1.0,1.15,1.15,1.6133
1493,Clear,0.37,Low,Saket,19,1.0127,1.037,1.12,1.08,1.18,1.5084
8266,Smog,0.71,Medium,Lajpat Nagar,13,1.0988,1.113,1.0,1.18,1.18,1.6558
9944,Clear,0.97,Low,Faridabad,12,1.0234,1.242,1.12,1.04,1.15,1.6813
1836,Smog,0.33,High,Faridabad,21,0.9981,1.033,0.95,1.04,1.2,1.2339
9820,Clear,0.53,Low,Dwarka,9,0.9936,1.059,1.12,1.05,1.05,1.2905
10077,Fog,0.83,Low,Rohini,15,1.118,1.158,1.12,1.06,1.05,1.6296
3912,Clear,0.54,Medium,Lajpat Nagar,22,0.9915,1.062,1.0,1.18,1.1,1.3748
10118,Rain,0.94,Low,Rohini,20,1.2345,1.224,1.12,1.06,1.22,2.1592
3956,Smog,0.34,Medium,Gurgaon CyberHub,18,1.1338,1.034,1.0,1.15,1.1,1.4229
10163,Smog,0.68,Low,Gurgaon CyberHub,21,1.0096,1.104,1.12,1.15,1.2,1.6856
1993,Clear,0.97,Medium,Lajpat Nagar,11,1.0118,1.242,1.0,1.18,1.08,1.5824
10427,Clear,0.84,Medium,Connaught Place,22,0.9786,1.164,1.0,1.2,1.1,1.5339
9843,Clear,0.42,High,Saket,12,1.0149,1.042,0.95,1.08,1.15,1.3062
3976,Rain,0.73,High,Faridabad,10,1.1349,1.119,0.95,1.04,1.06,1.3304
10487,Clear,0.49,High,Faridabad,14,1.0041,1.049,0.95,1.04,1.12,1.1633
8269,Clear,0.85,Medium,Gurgaon CyberHub,19,1.0277,1.17,1.0,1.15,1.18,1.6152
9842,Clear,0.55,High,Lajpat Nagar,9,1.021,1.065,0.95,1.18,1.05,1.3217
8481,Clear,0.35,Medium,Dwarka,22,1.0166,1.035,1.0,1.05,1.1,1.2097
10463,Smog,0.35,Medium,Connaught Place,11,1.0222,1.035,1.0,1.2,1.08,1.371
9891,Smog,0.52,Medium,Rohini,6,1.0676,1.056,1.0,1.06,1.01,1.198
9882,Clear,0.52,Medium,Connaught Place,12,0.967,1.056,1.0,1.2,1.15,1.3983
10289,Clear,0.72,Medium,Saket,19,0.9996,1.116,1.0,1.08,1.18,1.3782
10173,Clear,0.7,Medium,Dwarka,20,0.9968,1.11,1.0,1.05,1.22,1.4402
10356,Clear,0.99,Medium,Connaught Place,19,0.9893,1.254,1.0,1.2,1.18,1.736
2054,Clear,0.66,Medium,Gurgaon CyberHub,12,0.9949,1.098,1.0,1.15,1.15,1.4024
10538,Clear,0.51,Medium,Rohini,18,0.9884,1.053,1.0,1.06,1.1,1.2026
9905,Clear,0.56,High,Dwarka,21,1.0026,1.068,0.95,1.05,1.2,1.2744
10544,Rain,0.35,Medium,Rohini,17,1.121,1.035,1.0,1.06,1.06,1.2574
4022,Clear,0.97,High,Noida Sector 18,19,1.0107,1.242,0.95,1.1,1.18,1.6097
10437,Clear,0.53,Low,Noida Sector 18,13,1.0282,1.059,1.12,1.1,1.18,1.5264
4050,Smog,0.91,Medium,Noida Sector 18,19,1.1829,1.206,1.0,1.1,1.18,1.8761
4053,Rain,0.85,Medium,Gurgaon CyberHub,19,1.2379,1.17,1.0,1.15,1.18,1.9921
10587,Rain,0.65,Low,Dwarka,19,1.0828,1.095,1.12,1.05,1.18,1.7273
9907,Fog,0.67,Medium,Faridabad,0,1.1064,1.101,1.0,1.04,1.02,1.3235
4154,Heatwave,0.38,High,Faridabad,15,1.0945,1.038,0.95,1.04,1.05,1.1329
2112,Clear,0.56,High,Noida Sector 18,14,1.0127,1.068,0.95,1.1,1.12,1.2614
2185,Clear,0.97,Medium,Faridabad,8,0.994,1.242,1.0,1.04,1.04,1.3257
4071,Smog,0.67,Medium,Dwarka,12,1.0544,1.101,1.0,1.05,1.15,1.3714
4156,Smog,0.81,Low,Faridabad,14,1.1244,1.146,1.12,1.04,1.12,1.7017
9922,Heatwave,0.88,Low,Rohini,0,0.9965,1.188,1.12,1.06,1.02,1.4062
4177,Clear,0.4,Low,Dwarka,20,0.9955,1.04,1.12,1.05,1.22,1.4989
4082,Heatwave,0.61,Low,Faridabad,12,1.0591,1.083,1.12,1.04,1.15,1.5464
9928,Smog,0.47,Medium,Dwarka,13,1.0141,1.047,1.0,1.05,1.18,1.3126
881,Clear,0.77,High,Gurgaon CyberHub,13,1.0173,1.131,0.95,1.15,1.18,1.4421
9923,Heatwave,0.44,High,Rohini,20,1.0287,1.044,0.95,1.06,1.22,1.2967
4183,Clear,0.91,Medium,Faridabad,13,1.0266,1.206,1.0,1.04,1.18,1.5461
10909,Clear,0.72,High,Lajpat Nagar,10,0.9943,1.116,0.95,1.18,1.06,1.3491
10779,Clear,0.8,Low,Connaught Place,8,0.9419,1.14,1.12,1.2,1.04,1.5178
4232,Clear,0.84,Low,Faridabad,13,1.021,1.164,1.12,1.04,1.18,1.6514
8763,Fog,0.71,Medium,Faridabad,12,1.1745,1.113,1.0,1.04,1.15,1.6095
4168,Clear,0.5,Medium,Noida Sector 18,11,1.009,1.05,1.0,1.1,1.08,1.2546
2239,Rain,0.97,High,Noida Sector 18,9,1.2018,1.242,0.95,1.1,1.05,1.6639
9970,Clear,0.52,Low,Saket,23,1.0127,1.056,1.12,1.08,1.05,1.3937
9968,Heatwave,0.78,Low,Gurgaon CyberHub,12,1.1978,1.134,1.12,1.15,1.15,2.0944
920,Smog,0.57,High,Connaught Place,13,1.1305,1.071,0.95,1.2,1.18,1.6024
1929,Clear,0.61,Low,Gurgaon CyberHub,21,1.0182,1.083,1.12,1.15,1.2,1.7296
9982,Clear,0.9,High,Lajpat Nagar,1,0.9825,1.2,0.95,1.18,1.01,1.3307
2380,Clear,0.58,Low,Lajpat Nagar,19,1.0073,1.074,1.12,1.18,1.18,1.6812
1949,Clear,0.7,Medium,Lajpat Nagar,19,0.9691,1.11,1.0,1.18,1.18,1.5083
9974,Heatwave,0.53,High,Noida Sector 18,19,1.046,1.059,0.95,1.1,1.18,1.3867
2537,Heatwave,0.61,Medium,Dwarka,10,1.1074,1.083,1.0,1.05,1.06,1.2946
9969,Smog,0.64,Low,Faridabad,21,1.0779,1.092,1.12,1.04,1.2,1.6435
2040,Clear,0.71,High,Faridabad,14,1.0196,1.113,0.95,1.04,1.12,1.2582
9986,Clear,0.49,High,Connaught Place,11,0.9822,1.049,0.95,1.2,1.08,1.2269
11182,Rain,0.87,High,Saket,12,1.1593,1.182,0.95,1.08,1.15,1.6378
10016,Clear,0.56,Low,Noida Sector 18,11,0.9821,1.068,1.12,1.1,1.08,1.4043
2530,Heatwave,0.55,High,Connaught Place,12,1.0287,1.065,0.95,1.2,1.15,1.4282
9996,Clear,0.4,Low,Gurgaon CyberHub,18,0.9787,1.04,1.12,1.15,1.1,1.47
2580,Clear,0.81,Medium,Rohini,19,1.0316,1.146,1.0,1.06,1.18,1.4778
10022,Fog,0.71,Low,Faridabad,16,1.1576,1.113,1.12,1.04,1.04,1.6045
4319,Clear,0.83,Medium,Rohini,14,0.9988,1.158,1.0,1.06,1.12,1.4085
1025,Heatwave,0.77,Low,Connaught Place,17,1.0508,1.131,1.12,1.2,1.06,1.7009
10034,Smog,0.83,Medium,Gurgaon CyberHub,20,1.0807,1.158,1.0,1.15,1.22,1.7459
4322,Heatwave,0.76,Low,Noida Sector 18,12,1.0823,1.128,1.12,1.1,1.15,1.6466
11227,Clear,0.58,High,Lajpat Nagar,19,0.9988,1.074,0.95,1.18,1.18,1.4057
10024,Clear,0.74,Medium,Rohini,20,1.0035,1.122,1.0,1.06,1.22,1.4591
11359,Fog,0.87,Low,Faridabad,7,1.1523,1.182,1.12,1.04,1.02,1.6284
2673,Heatwave,0.81,High,Rohini,1,1.0398,1.146,0.95,1.06,1.01,1.2097
11292,Clear,0.66,High,Lajpat Nagar,0,1.0315,1.098,0.95,1.18,1.02,1.3226
4391,Clear,0.85,Medium,Connaught Place,18,1.0012,1.17,1.0,1.2,1.1,1.566
9304,Smog,0.87,Medium,Faridabad,21,1.0082,1.182,1.0,1.04,1.2,1.5063
11423,Clear,0.44,Medium,Gurgaon CyberHub,13,0.9773,1.044,1.0,1.15,1.18,1.3704
11458,Clear,0.82,High,Rohini,20,1.0068,1.152,0.95,1.06,1.22,1.417
1041,Clear,0.59,Low,Faridabad,20,1.0039,1.077,1.12,1.04,1.22,1.5427
11459,Rain,0.57,Medium,Connaught Place,7,1.2324,1.071,1.0,1.2,1.02,1.6212
11491,Rain,0.65,High,Lajpat Nagar,9,1.1245,1.095,0.95,1.18,1.05,1.4293
4436,Smog,0.81,High,Dwarka,18,1.143,1.146,0.95,1.05,1.1,1.4756
11462,Smog,0.62,Medium,Faridabad,19,1.0711,1.086,1.0,1.04,1.18,1.4347
9519,Fog,0.87,Low,Connaught Place,12,1.1142,1.182,1.12,1.2,1.15,2.0392
10070,Clear,0.67,Medium,Faridabad,13,1.0152,1.101,1.0,1.04,1.18,1.3516
4461,Smog,0.59,Low,Connaught Place,22,1.1748,1.077,1.12,1.2,1.1,1.8707
11509,Smog,0.65,Low,Connaught Place,8,1.2165,1.095,1.12,1.2,1.04,1.9219
10095,Heatwave,0.32,High,Faridabad,11,1.1594,1.032,0.95,1.04,1.08,1.2752
11609,Rain,0.78,High,Lajpat Nagar,15,1.1256,1.134,0.95,1.18,1.05,1.4662
10098,Fog,0.83,High,Lajpat Nagar,15,1.1791,1.158,0.95,1.18,1.05,1.5762
11589,Clear,0.62,Low,Lajpat Nagar,11,0.9869,1.086,1.12,1.18,1.08,1.5469
4548,Clear,0.53,Medium,Dwarka,18,1.015,1.059,1.0,1.05,1.1,1.2286
2963,Clear,0.82,Low,Faridabad,23,0.9967,1.152,1.12,1.04,1.05,1.368
11533,Fog,0.65,Low,Faridabad,20,1.1608,1.095,1.12,1.04,1.22,1.8105
4578,Clear,0.33,Low,Lajpat Nagar,19,1.0157,1.033,1.12,1.18,1.18,1.6537
2881,Smog,0.82,High,Lajpat Nagar,11,1.1811,1.152,0.95,1.18,1.08,1.6626
10110,Clear,0.5,Low,Dwarka,20,1.0128,1.05,1.12,1.05,1.22,1.5253
11705,Smog,0.63,High,Rohini,19,1.0349,1.089,0.95,1.06,1.18,1.3492
11588,Heatwave,0.59,Low,Faridabad,20,1.1187,1.077,1.12,1.04,1.22,1.7313
10125,Clear,0.48,Low,Lajpat Nagar,20,1.0067,1.048,1.12,1.18,1.22,1.6877
10120,Rain,0.67,Low,Faridabad,19,1.179,1.101,1.12,1.04,1.18,1.7511
2455,Clear,0.48,High,Gurgaon CyberHub,15,1.0183,1.048,0.95,1.15,1.05,1.2189
3031,Clear,0.97,Low,Lajpat Nagar,17,1.0017,1.242,1.12,1.18,1.06,1.7063
4580,Smog,0.99,Medium,Noida Sector 18,21,1.0951,1.254,1.0,1.1,1.2,1.8333
11675,Clear,0.85,High,Saket,19,0.9898,1.17,0.95,1.08,1.18,1.3482
9778,Clear,0.98,Low,Dwarka,10,1.0055,1.248,1.12,1.05,1.06,1.5762
11690,Clear,0.93,Medium,Connaught Place,21,0.9798,1.218,1.0,1.2,1.2,1.7891
2923,Clear,0.32,High,Faridabad,12,0.9975,1.032,0.95,1.04,1.15,1.1478
11721,Heatwave,0.75,Medium,Rohini,13,1.0676,1.125,1.0,1.06,1.18,1.4926
4617,Smog,0.43,High,Noida Sector 18,9,1.1424,1.043,0.95,1.1,1.05,1.3451
11850,Smog,0.64,Medium,Gurgaon CyberHub,9,1.1991,1.092,1.0,1.15,1.05,1.5417
10143,Clear,0.45,Low,Noida Sector 18,15,1.0021,1.045,1.12,1.1,1.05,1.3127
4591,Smog,0.48,High,Dwarka,18,1.1587,1.048,0.95,1.05,1.1,1.3124
3082,Rain,0.62,High,Saket,10,1.1431,1.086,0.95,1.08,1.06,1.381
10150,Fog,0.31,Medium,Gurgaon CyberHub,17,1.0591,1.031,1.0,1.15,1.06,1.2852
2548,Clear,0.34,Medium,Saket,21,0.9967,1.034,1.0,1.08,1.2,1.3185
10149,Heatwave,0.58,High,Gurgaon CyberHub,12,1.0444,1.074,0.95,1.15,1.15,1.4644
1162,Clear,0.62,Medium,Faridabad,13,1.0192,1.086,1.0,1.04,1.18,1.3352
11922,Smog,0.71,Medium,Rohini,12,1.1361,1.113,1.0,1.06,1.15,1.5234
4658,Clear,0.91,Medium,Rohini,12,1.0016,1.206,1.0,1.06,1.15,1.4512
10165,Clear,0.89,Medium,Faridabad,21,1.0,1.194,1.0,1.04,1.2,1.4842
11840,Smog,0.72,Medium,Connaught Place,19,1.0314,1.116,1.0,1.2,1.18,1.6085
11863,Clear,0.76,Low,Dwarka,14,0.9744,1.128,1.12,1.05,1.12,1.4429
10175,Smog,0.63,Low,Rohini,21,1.0928,1.089,1.12,1.06,1.2,1.719
10198,Rain,0.93,Low,Saket,20,1.2769,1.218,1.12,1.08,1.22,2.2881
3321,Clear,0.42,Medium,Gurgaon CyberHub,22,1.0136,1.042,1.0,1.15,1.1,1.3703
4700,Clear,0.34,High,Lajpat Nagar,19,0.996,1.034,0.95,1.18,1.18,1.3742
10192,Smog,0.83,Low,Connaught Place,12,1.046,1.158,1.12,1.2,1.15,1.8944
2658,Clear,0.57,High,Connaught Place,21,0.9781,1.071,0.95,1.2,1.2,1.3977
3323,Heatwave,0.9,High,Gurgaon CyberHub,21,1.1088,1.2,0.95,1.15,1.2,1.7654
3316,Smog,0.95,High,Saket,19,1.1631,1.23,0.95,1.08,1.18,1.7338
4710,Fog,0.47,High,Dwarka,13,1.0809,1.047,0.95,1.05,1.18,1.3278
10202,Smog,0.85,High,Dwarka,12,1.0667,1.17,0.95,1.05,1.15,1.4054
10218,Rain,0.97,Medium,Connaught Place,20,1.1829,1.242,1.0,1.2,1.22,2.2201
11880,Clear,0.4,Low,Rohini,13,1.0056,1.04,1.12,1.06,1.18,1.4925
1246,Smog,0.63,Low,Saket,21,1.1105,1.089,1.12,1.08,1.2,1.7944
12083,Smog,0.66,High,Lajpat Nagar,11,1.1229,1.098,0.95,1.18,1.08,1.4439
10223,Clear,0.83,Low,Lajpat Nagar,16,1.0147,1.158,1.12,1.18,1.04,1.6691
9999,Fog,0.94,High,Saket,11,1.0838,1.224,0.95,1.08,1.08,1.5134
10043,Clear,0.69,Medium,Connaught Place,23,0.9908,1.107,1.0,1.2,1.05,1.4156
4751,Heatwave,0.8,Low,Faridabad,19,1.014,1.14,1.12,1.04,1.18,1.4889
12068,Smog,0.4,Medium,Rohini,12,1.0493,1.04,1.0,1.06,1.15,1.3443
10239,Clear,0.72,Low,Lajpat Nagar,14,1.0005,1.116,1.12,1.18,1.12,1.65
10241,Fog,0.97,High,Connaught Place,20,1.1342,1.242,0.95,1.2,1.22,1.9837
12130,Rain,0.63,Low,Rohini,19,1.1924,1.089,1.12,1.06,1.18,1.844
12032,Clear,0.53,Medium,Gurgaon CyberHub,17,1.0007,1.059,1.0,1.15,1.06,1.2851
10224,Smog,0.91,Medium,Gurgaon CyberHub,8,1.0409,1.206,1.0,1.15,1.04,1.5103
12042,Smog,0.93,High,Lajpat Nagar,12,1.1045,1.218,0.95,1.18,1.15,1.7651
12088,Clear,0.52,High,Rohini,19,0.983,1.056,0.95,1.06,1.18,1.2284
10252,Clear,0.8,High,Gurgaon CyberHub,13,0.9881,1.14,0.95,1.15,1.18,1.4755
10225,Clear,0.46,Medium,Saket,10,1.0084,1.046,1.0,1.08,1.06,1.1902
10260,Smog,0.69,Medium,Rohini,13,1.1582,1.107,1.0,1.06,1.18,1.5237
10280,Clear,0.95,Medium,Connaught Place,18,0.9907,1.23,1.0,1.2,1.1,1.5838
12194,Heatwave,0.47,Medium,Noida Sector 18,22,1.1097,1.047,1.0,1.1,1.1,1.4471
12102,Clear,0.99,Low,Connaught Place,14,0.9733,1.254,1.12,1.2,1.12,1.8576
10236,Clear,0.56,High,Dwarka,19,0.9903,1.068,0.95,1.05,1.18,1.2682
4809,Clear,0.34,Low,Saket,15,0.9701,1.034,1.12,1.08,1.05,1.2583
10238,Rain,0.83,High,Saket,14,1.1269,1.158,0.95,1.08,1.12,1.4807
10270,Smog,0.95,Low,Noida Sector 18,4,1.1251,1.23,1.12,1.1,1.0,1.6828
10285,Clear,0.44,Medium,Lajpat Nagar,11,1.0149,1.044,1.0,1.18,1.08,1.3999
12273,Clear,0.99,High,Lajpat Nagar,20,0.9868,1.254,0.95,1.18,1.22,1.6609
10284,Clear,0.9,Medium,Saket,11,1.0224,1.2,1.0,1.08,1.08,1.4318
12285,Clear,0.79,High,Faridabad,19,0.9996,1.137,0.95,1.04,1.18,1.2991
10317,Smog,0.92,High,Faridabad,6,1.0365,1.212,0.95,1.04,1.01,1.2996
10322,Clear,0.77,Low,Rohini,11,1.0098,1.131,1.12,1.06,1.08,1.4576
12245,Smog,0.94,High,Faridabad,14,1.1394,1.224,0.95,1.04,1.12,1.55
10296,Heatwave,0.49,High,Faridabad,23,1.0352,1.049,0.95,1.04,1.05,1.1228
2851,Clear,0.94,High,Dwarka,10,0.9985,1.224,0.95,1.05,1.06,1.2582
3639,Smog,0.46,Medium,Lajpat Nagar,18,1.1407,1.046,1.0,1.18,1.1,1.5388
3546,Clear,0.94,Low,Noida Sector 18,19,1.0154,1.224,1.12,1.1,1.18,1.8343
3549,Clear,0.36,Medium,Noida Sector 18,15,0.9647,1.036,1.0,1.1,1.05,1.1374
10343,Clear,0.97,Low,Noida Sector 18,23,1.0113,1.242,1.12,1.1,1.05,1.5983
12399,Clear,0.64,Medium,Connaught Place,10,1.0211,1.092,1.0,1.2,1.06,1.4268
10357,Clear,0.33,High,Dwarka,22,1.008,1.033,0.95,1.05,1.1,1.1668
10302,Rain,0.4,Medium,Faridabad,13,1.2542,1.04,1.0,1.04,1.18,1.6063
2929,Clear,0.39,Medium,Faridabad,11,0.9742,1.039,1.0,1.04,1.08,1.1073
12380,Clear,0.82,Medium,Rohini,21,1.0302,1.152,1.0,1.06,1.2,1.5444
12404,Clear,0.88,Medium,Dwarka,19,1.0203,1.188,1.0,1.05,1.18,1.5231
10319,Clear,0.55,Low,Faridabad,22,0.9793,1.065,1.12,1.04,1.1,1.3705
3667,Clear,0.75,Low,Noida Sector 18,20,1.0225,1.125,1.12,1.1,1.22,1.7908
10454,Clear,0.52,Medium,Saket,11,0.9827,1.056,1.0,1.08,1.08,1.2063
10320,Heatwave,0.34,High,Faridabad,9,1.1045,1.034,0.95,1.04,1.05,1.2041
2997,Clear,0.38,High,Dwarka,22,1.0036,1.038,0.95,1.05,1.1,1.1284
4930,Clear,0.47,Low,Lajpat Nagar,20,1.0039,1.047,1.12,1.18,1.22,1.6512
12530,Clear,0.97,Medium,Faridabad,20,0.9571,1.242,1.0,1.04,1.22,1.5207
12460,Clear,0.59,Medium,Connaught Place,22,1.0122,1.077,1.0,1.2,1.1,1.4535
3030,Rain,0.39,Medium,Gurgaon CyberHub,23,1.1544,1.039,1.0,1.15,1.05,1.4212
3858,Smog,0.8,High,Dwarka,21,1.1849,1.14,0.95,1.05,1.2,1.6474
10327,Smog,0.35,High,Connaught Place,9,1.1552,1.035,0.95,1.2,1.05,1.4641
10335,Smog,0.84,Medium,Rohini,20,1.2028,1.164,1.0,1.06,1.22,1.8136
10492,Heatwave,0.65,High,Saket,13,1.0404,1.095,0.95,1.08,1.18,1.373
1426,Clear,0.43,Low,Saket,1,1.0311,1.043,1.12,1.08,1.01,1.3024
10342,Heatwave,0.87,Low,Faridabad,16,1.041,1.182,1.12,1.04,1.04,1.4267
12540,Clear,0.56,High,Lajpat Nagar,13,1.0121,1.068,0.95,1.18,1.18,1.3939
12559,Fog,0.65,Medium,Dwarka,10,1.1272,1.095,1.0,1.05,1.06,1.3856
12543,Rain,0.87,High,Lajpat Nagar,9,1.1862,1.182,0.95,1.18,1.05,1.6195
4980,Smog,0.68,Medium,Gurgaon CyberHub,20,1.0946,1.104,1.0,1.15,1.22,1.6855
3799,Smog,0.81,High,Faridabad,13,1.0792,1.146,0.95,1.04,1.18,1.413
10563,Fog,0.48,Medium,Rohini,15,1.1467,1.048,1.0,1.06,1.05,1.3659
12561,Clear,0.88,Medium,Rohini,1,1.0163,1.188,1.0,1.06,1.01,1.2619
4974,Rain,0.39,High,Gurgaon CyberHub,7,1.1799,1.039,0.95,1.15,1.02,1.3809
3820,Clear,0.33,Medium,Saket,11,1.0134,1.033,1.0,1.08,1.08,1.29
3951,Clear,0.47,High,Faridabad,9,0.9865,1.047,0.95,1.04,1.05,1.053
10377,Clear,0.61,Medium,Gurgaon CyberHub,21,1.0209,1.083,1.0,1.15,1.2,1.5284
5006,Heatwave,0.89,High,Saket,18,1.0847,1.194,0.95,1.08,1.1,1.4773
12722,Clear,0.71,Medium,Dwarka,14,1.014,1.113,1.0,1.05,1.12,1.3181
12592,Rain,0.82,Low,Dwarka,8,1.161,1.152,1.12,1.05,1.04,1.696
4991,Heatwave,0.49,Medium,Lajpat Nagar,21,1.0673,1.049,1.0,1.18,1.2,1.5735
3194,Clear,1.0,High,Lajpat Nagar,13,1.0293,1.26,0.95,1.18,1.18,1.7153
12838,Fog,0.36,High,Lajpat Nagar,11,1.2004,1.036,0.95,1.18,1.08,1.5051
12679,Clear,0.75,Low,Saket,12,0.9997,1.125,1.12,1.08,1.15,1.5701
12670,Fog,0.36,High,Rohini,22,1.1228,1.036,0.95,1.06,1.1,1.2931
12848,Smog,0.47,Low,Noida Sector 18,13,1.0392,1.047,1.12,1.1,1.18,1.6345
5049,Smog,0.32,Medium,Faridabad,21,1.0782,1.032,1.0,1.04,1.2,1.3596
10366,Fog,0.78,Low,Rohini,22,1.1784,1.134,1.12,1.06,1.1,1.7827
10400,Clear,0.93,Low,Connaught Place,19,0.975,1.218,1.12,1.2,1.18,1.8941
5041,Clear,0.95,High,Lajpat Nagar,10,0.9722,1.23,0.95,1.18,1.06,1.4782
10408,Clear,0.65,High,Gurgaon CyberHub,17,0.9881,1.095,0.95,1.15,1.06,1.3004
12865,Heatwave,0.32,High,Gurgaon CyberHub,13,1.045,1.032,0.95,1.15,1.18,1.3772
1529,Clear,0.32,High,Rohini,14,0.996,1.032,0.95,1.06,1.12,1.1641
10417,Clear,0.7,Medium,Gurgaon CyberHub,14,0.9966,1.11,1.0,1.15,1.12,1.417
12740,Clear,0.78,High,Dwarka,13,1.0165,1.134,0.95,1.05,1.18,1.3294
11014,Clear,0.37,High,Saket,13,1.0054,1.037,0.95,1.08,1.18,1.2994
4163,Rain,0.67,High,Noida Sector 18,12,1.1051,1.101,0.95,1.1,1.15,1.4445
12774,Clear,0.4,High,Lajpat Nagar,16,1.0062,1.04,0.95,1.18,1.04,1.213
12870,Clear,0.48,Medium,Connaught Place,15,0.9596,1.048,1.0,1.2,1.05,1.2622
1568,Clear,0.49,Medium,Gurgaon CyberHub,11,1.0145,1.049,1.0,1.15,1.08,1.3853
13001,Clear,0.34,Medium,Saket,12,1.0163,1.034,1.0,1.08,1.15,1.3169
10445,Clear,0.75,High,Lajpat Nagar,21,0.9812,1.125,0.95,1.18,1.2,1.4803
11112,Smog,0.8,Medium,Faridabad,11,1.1145,1.14,1.0,1.04,1.08,1.4108
10446,Clear,0.49,Medium,Connaught Place,19,1.0162,1.049,1.0,1.2,1.18,1.5494
10458,Clear,0.91,Low,Noida Sector 18,18,0.9749,1.206,1.12,1.1,1.1,1.6459
12945,Clear,0.36,High,Dwarka,7,0.9844,1.036,0.95,1.05,1.02,1.0187
10465,Rain,0.78,Medium,Gurgaon CyberHub,13,1.2456,1.134,1.0,1.15,1.18,1.9306
5227,Clear,0.86,High,Lajpat Nagar,18,1.011,1.176,0.95,1.18,1.1,1.4516
13122,Smog,0.56,Low,Dwarka,19,1.1425,1.068,1.12,1.05,1.18,1.6861
10483,Clear,0.56,Low,Rohini,21,0.9509,1.068,1.12,1.06,1.2,1.421
5279,Heatwave,0.72,Medium,Dwarka,9,1.0814,1.116,1.0,1.05,1.05,1.3025
10493,Clear,0.45,Medium,Connaught Place,13,1.0154,1.045,1.0,1.2,1.18,1.4869
13316,Smog,0.81,Medium,Dwarka,17,1.0361,1.146,1.0,1.05,1.06,1.3165
5291,Fog,0.64,Low,Noida Sector 18,19,1.1652,1.092,1.12,1.1,1.18,1.817
1656,Rain,0.31,Medium,Saket,12,1.1934,1.031,1.0,1.08,1.15,1.559
12900,Heatwave,0.41,High,Lajpat Nagar,13,1.0919,1.041,0.95,1.18,1.18,1.5361
4400,Rain,0.73,High,Dwarka,7,1.1095,1.119,0.95,1.05,1.02,1.2338
5344,Rain,0.99,Low,Rohini,10,1.1638,1.254,1.12,1.06,1.06,1.7649
5171,Clear,0.54,Medium,Saket,23,0.9941,1.062,1.0,1.08,1.05,1.2088
5340,Heatwave,0.42,Medium,Gurgaon CyberHub,12,1.0648,1.042,1.0,1.15,1.15,1.4678
4477,Smog,0.6,High,Saket,13,1.0924,1.08,0.95,1.08,1.18,1.4379
13533,Clear,0.61,High,Saket,15,1.0176,1.083,0.95,1.08,1.05,1.164
4455,Clear,0.95,Medium,Faridabad,18,1.0086,1.23,1.0,1.04,1.1,1.4052
13556,Clear,0.36,High,Connaught Place,22,0.9825,1.036,0.95,1.2,1.1,1.2576
10526,Clear,0.91,Medium,Noida Sector 18,11,1.023,1.206,1.0,1.1,1.08,1.4807
10518,Clear,0.69,Medium,Connaught Place,17,0.988,1.107,1.0,1.2,1.06,1.3945
10516,Smog,0.42,Medium,Rohini,22,1.1306,1.042,1.0,1.06,1.1,1.3442
13536,Clear,0.95,Medium,Connaught Place,9,0.9624,1.23,1.0,1.2,1.05,1.4797
13159,Heatwave,0.57,High,Dwarka,16,1.1148,1.071,0.95,1.05,1.04,1.2823
4520,Heatwave,0.87,Medium,Lajpat Nagar,22,1.0448,1.182,1.0,1.18,1.1,1.6231
3652,Heatwave,0.84,Medium,Gurgaon CyberHub,11,1.0553,1.164,1.0,1.15,1.08,1.5186
11519,Smog,0.59,High,Dwarka,13,1.0769,1.077,0.95,1.05,1.18,1.3793
10555,Clear,0.35,High,Saket,20,1.0404,1.035,0.95,1.08,1.22,1.3739
1729,Clear,0.57,Low,Lajpat Nagar,18,0.9785,1.071,1.12,1.18,1.1,1.5157
10537,Smog,0.69,Low,Noida Sector 18,18,1.0729,1.107,1.12,1.1,1.1,1.5771
10567,Smog,0.69,Low,Gurgaon CyberHub,2,1.1916,1.107,1.12,1.15,1.0,1.706
5409,Rain,0.82,High,Gurgaon CyberHub,19,1.1796,1.152,0.95,1.15,1.18,1.7299
4624,Clear,0.8,Low,Dwarka,21,1.0498,1.14,1.12,1.05,1.2,1.6676
5289,Clear,0.53,High,Saket,19,0.9686,1.059,0.95,1.08,1.18,1.2478
11551,Fog,0.35,Medium,Noida Sector 18,11,1.0776,1.035,1.0,1.1,1.08,1.3028
