order_id,merchant_id,zone,cart_items,structural_minimum_time_sec,historical_speed_index
2262,NCR_M15776,Noida Sector 18,2,933.57,1.29
4816,NCR_M76576,Connaught Place,2,706.15,1.25
4825,NCR_M94634,Dwarka,3,1227.78,1.25
2260,NCR_M34208,Faridabad,2,744.25,1.22
4835,NCR_M22554,Lajpat Nagar,2,746.47,0.9
4838,NCR_M53633,Connaught Place,2,652.13,1.16
2287,NCR_M056,Rohini,3,886.15,0.81
5895,NCR_M88698,Rohini,4,798.23,0.94
5922,NCR_M32874,Faridabad,2,231.0,0.82
6048,NCR_M80721,Rohini,3,1007.24,0.92
4880,NCR_M66206,Connaught Place,2,436.62,0.82
4901,NCR_M78200,Faridabad,3,1060.05,1.08
5968,NCR_M25319,Saket,3,591.5,0.8
4904,NCR_M33735,Lajpat Nagar,2,935.49,1.23
2308,NCR_M82228,Connaught Place,2,799.57,0.88
4886,NCR_M18523,Faridabad,4,549.19,0.87
5954,NCR_M11657,Noida Sector 18,3,998.31,1.0
2310,NCR_M15894,Gurgaon CyberHub,2,102.09,1.21
5984,NCR_M16494,Gurgaon CyberHub,3,624.23,0.76
5990,NCR_M3633,Noida Sector 18,2,936.88,0.9
6144,NCR_M95873,Lajpat Nagar,3,577.24,0.77
6001,NCR_M88649,Lajpat Nagar,2,368.56,0.88
2317,NCR_M61780,Faridabad,3,872.27,1.16
2320,NCR_M38453,Dwarka,3,1003.65,0.98
4943,NCR_M13267,Saket,3,1052.07,1.2
6005,NCR_M61608,Faridabad,2,728.28,0.92
6034,NCR_M16941,Noida Sector 18,2,300.75,0.88
4959,NCR_M24004,Noida Sector 18,3,1045.26,1.14
2343,NCR_M98409,Rohini,2,940.25,1.02
6029,NCR_M34816,Rohini,2,1065.56,1.28
6226,NCR_M30870,Saket,2,1166.98,1.24
4990,NCR_M49298,Gurgaon CyberHub,2,638.61,0.98
6235,NCR_M60108,Connaught Place,2,813.38,1.27
4999,NCR_M82794,Faridabad,2,380.17,0.88
2346,NCR_M16683,Lajpat Nagar,2,618.87,1.24
5016,NCR_M19623,Lajpat Nagar,2,710.9,0.98
5012,NCR_M30409,Dwarka,2,925.48,1.11
6264,NCR_M8838,Connaught Place,2,996.43,1.07
2344,NCR_M64211,Saket,3,1125.9,1.29
2352,NCR_M15408,Connaught Place,2,526.61,0.72
2356,NCR_M29310,Saket,2,1189.57,1.27
6070,NCR_M71919,Noida Sector 18,3,1559.54,1.16
6329,NCR_M93191,Dwarka,2,704.81,1.08
6081,NCR_M18896,Rohini,2,746.81,1.02
5060,NCR_M99088,Noida Sector 18,2,795.88,1.13
6080,NCR_M86913,Saket,4,873.17,0.77
6402,NCR_M371,Rohini,2,638.99,0.97
6319,NCR_M487,Dwarka,3,653.9,1.14
6412,NCR_M23763,Gurgaon CyberHub,2,820.53,1.2
5069,NCR_M26614,Saket,4,1414.96,1.13
6389,NCR_M3197,Lajpat Nagar,3,802.67,1.12
6394,NCR_M94938,Gurgaon CyberHub,3,770.91,1.0
6423,NCR_M76350,Gurgaon CyberHub,2,155.78,0.81
6437,NCR_M64840,Faridabad,3,1067.22,0.91
6218,NCR_M41917,Connaught Place,2,553.99,0.71
2384,NCR_M8573,Gurgaon CyberHub,3,527.65,0.96
5112,NCR_M28226,Rohini,3,735.29,0.74
6465,NCR_M45854,Lajpat Nagar,2,525.45,0.93
5167,NCR_M49391,Connaught Place,2,540.48,0.82
6454,NCR_M32276,Connaught Place,2,1082.35,1.06
5156,NCR_M72380,Rohini,3,666.66,0.88
6231,NCR_M1106,Connaught Place,2,602.61,0.89
6234,NCR_M59897,Connaught Place,2,161.29,0.77
2405,NCR_M43210,Connaught Place,2,632.48,0.84
5196,NCR_M97176,Dwarka,2,273.06,0.84
6270,NCR_M42488,Saket,2,423.03,1.11
5200,NCR_M18052,Lajpat Nagar,2,993.89,1.27
2410,NCR_M94245,Saket,2,655.01,1.03
6254,NCR_M77401,Dwarka,3,832.74,1.12
2414,NCR_M66962,Faridabad,2,692.75,1.08
6528,NCR_M60157,Noida Sector 18,4,1803.6,1.1
2411,NCR_M57176,Saket,2,565.04,0.78
6294,NCR_M6850,Connaught Place,3,480.84,1.0
5222,NCR_M18977,Faridabad,3,1008.01,0.96
5284,NCR_M99795,Gurgaon CyberHub,2,729.46,0.93
5273,NCR_M56867,Connaught Place,3,1121.92,0.98
2418,NCR_M47079,Connaught Place,4,1124.08,0.78
5287,NCR_M31114,Dwarka,2,445.68,1.09
2421,NCR_M15402,Noida Sector 18,3,615.62,1.02
6610,NCR_M12885,Gurgaon CyberHub,3,1780.15,1.17
6384,NCR_M84361,Noida Sector 18,3,648.01,1.15
2435,NCR_M37564,Lajpat Nagar,4,941.23,1.13
5290,NCR_M34415,Faridabad,3,852.28,1.04
6659,NCR_M16143,Lajpat Nagar,2,558.35,0.86
6387,NCR_M71493,Gurgaon CyberHub,4,1378.65,0.84
6669,NCR_M79465,Dwarka,2,440.07,1.02
6667,NCR_M75258,Rohini,2,149.75,0.95
6428,NCR_M76694,Rohini,3,1295.77,1.19
5353,NCR_M35136,Rohini,3,996.25,0.9
6704,NCR_M72233,Connaught Place,2,692.27,0.8
6418,NCR_M27863,Gurgaon CyberHub,4,903.81,0.83
6757,NCR_M5191,Dwarka,2,521.49,1.18
2480,NCR_M70200,Rohini,2,785.8,0.95
6504,NCR_M4332,Connaught Place,2,515.82,0.99
6770,NCR_M52187,Noida Sector 18,2,818.74,1.13
6485,NCR_M44649,Rohini,4,1141.31,0.89
6548,NCR_M28550,Saket,2,706.28,1.01
6807,NCR_M81783,Saket,2,697.49,1.07
6829,NCR_M25762,Dwarka,2,750.47,1.29
6814,NCR_M3263,Saket,3,617.68,1.06
5440,NCR_M51260,Rohini,2,620.57,1.29
2502,NCR_M72573,Saket,4,1422.4,0.97
6614,NCR_M53473,Dwarka,2,829.79,0.95
2518,NCR_M87859,Noida Sector 18,2,247.61,1.03
6823,NCR_M84668,Faridabad,3,569.44,1.04
6600,NCR_M4678,Gurgaon CyberHub,2,77.07,0.71
6866,NCR_M73509,Faridabad,2,839.53,1.11
2516,NCR_M80866,Gurgaon CyberHub,3,678.49,0.76
6635,NCR_M50618,Connaught Place,4,1247.76,0.9
6658,NCR_M86030,Connaught Place,2,746.03,1.02
2532,NCR_M18596,Dwarka,2,599.21,0.72
2540,NCR_M87460,Faridabad,3,333.95,0.89
2544,NCR_M60149,Lajpat Nagar,2,834.06,0.98
6661,NCR_M46927,Gurgaon CyberHub,2,828.39,0.9
6902,NCR_M75272,Lajpat Nagar,3,1478.53,1.18
2554,NCR_M34458,Lajpat Nagar,3,873.25,1.0
5486,NCR_M42532,Gurgaon CyberHub,2,553.61,0.81
5508,NCR_M73264,Connaught Place,2,1296.9,1.1
6721,NCR_M73301,Rohini,2,492.79,1.06
6916,NCR_M63172,Rohini,2,526.44,0.93
5503,NCR_M45772,Gurgaon CyberHub,4,1072.31,0.89
5528,NCR_M93136,Dwarka,2,743.47,1.0
6935,NCR_M66355,Connaught Place,2,440.67,1.06
2567,NCR_M37290,Dwarka,2,481.14,0.98
2569,NCR_M33893,Gurgaon CyberHub,4,1246.27,0.85
6950,NCR_M71197,Rohini,3,1585.08,1.27
6964,NCR_M95058,Rohini,3,604.52,0.74
6726,NCR_M38410,Noida Sector 18,3,943.13,1.07
6783,NCR_M34471,Saket,2,683.66,1.18
2582,NCR_M18386,Connaught Place,2,319.07,0.8
7007,NCR_M23297,Noida Sector 18,3,757.93,0.7
2589,NCR_M61717,Gurgaon CyberHub,2,458.16,0.9
2594,NCR_M89153,Dwarka,4,1121.95,1.09
2609,NCR_M26383,Rohini,2,494.25,1.13
6881,NCR_M76676,Connaught Place,3,1177.86,0.94
6875,NCR_M97597,Dwarka,4,1165.43,0.84
2607,NCR_M22420,Faridabad,3,895.42,0.75
6894,NCR_M93322,Saket,2,946.31,1.2
7051,NCR_M81239,Rohini,2,683.21,1.19
7054,NCR_M94754,Rohini,3,544.72,0.85
5632,NCR_M39292,Rohini,3,1261.19,1.09
6937,NCR_M12398,Dwarka,3,793.66,1.18
6945,NCR_M57889,Rohini,2,473.61,0.94
6946,NCR_M35170,Lajpat Nagar,2,473.86,0.88
2618,NCR_M62183,Dwarka,2,845.29,1.24
7060,NCR_M92477,Rohini,4,682.44,0.92
7059,NCR_M42250,Saket,4,1626.72,1.27
2648,NCR_M28342,Gurgaon CyberHub,3,633.56,1.22
7098,NCR_M75604,Saket,3,1483.08,1.26
2647,NCR_M46145,Lajpat Nagar,3,691.4,0.91
7091,NCR_M61773,Noida Sector 18,2,534.02,0.84
7109,NCR_M79361,Saket,2,131.87,1.1
2650,NCR_M13445,Rohini,2,322.18,0.76
5665,NCR_M45648,Faridabad,3,953.82,1.0
7112,NCR_M98844,Noida Sector 18,3,171.02,0.78
2669,NCR_M10975,Lajpat Nagar,2,899.13,0.82
2668,NCR_M38384,Rohini,2,513.49,0.92
2671,NCR_M94827,Noida Sector 18,2,672.71,1.28
7168,NCR_M81553,Rohini,2,400.88,0.74
7174,NCR_M97649,Rohini,2,701.05,1.28
5697,NCR_M94050,Lajpat Nagar,2,627.56,0.89
7165,NCR_M2957,Lajpat Nagar,4,1035.81,0.96
2688,NCR_M8078,Gurgaon CyberHub,3,1209.31,1.19
7077,NCR_M36491,Noida Sector 18,2,160.86,1.15
7193,NCR_M55613,Dwarka,2,368.95,0.89
5727,NCR_M36160,Rohini,2,758.34,1.14
7110,NCR_M39711,Noida Sector 18,3,785.52,1.2
2690,NCR_M83537,Noida Sector 18,2,1043.46,1.27
5716,NCR_M13807,Faridabad,4,852.12,1.04
7267,NCR_M78346,Connaught Place,2,493.8,0.72
7128,NCR_M80392,Saket,3,1170.84,0.95
7120,NCR_M94925,Dwarka,3,1509.42,1.23
7204,NCR_M6459,Lajpat Nagar,2,739.15,1.29
7203,NCR_M35525,Rohini,4,1981.51,1.12
2709,NCR_M6854,Connaught Place,2,408.42,0.81
7270,NCR_M40478,Gurgaon CyberHub,3,732.54,1.13
5806,NCR_M32223,Noida Sector 18,2,862.13,1.25
5809,NCR_M18321,Dwarka,2,527.39,1.2
2721,NCR_M94155,Faridabad,2,555.51,1.26
5811,NCR_M52244,Connaught Place,2,589.93,1.2
2731,NCR_M45616,Connaught Place,2,727.06,0.97
2733,NCR_M17353,Noida Sector 18,2,1092.84,1.16
5823,NCR_M72834,Lajpat Nagar,4,1459.22,1.14
2726,NCR_M93477,Dwarka,3,709.14,0.78
2732,NCR_M3204,Dwarka,2,731.33,1.23
7373,NCR_M39268,Dwarka,2,632.09,1.0
7394,NCR_M37942,Connaught Place,2,515.3,0.98
7287,NCR_M82810,Connaught Place,2,366.78,0.74
7297,NCR_M25369,Connaught Place,2,776.04,1.3
2734,NCR_M77187,Saket,2,531.51,1.08
7419,NCR_M30985,Noida Sector 18,2,664.98,1.11
7417,NCR_M41942,Gurgaon CyberHub,2,990.2,1.27
2747,NCR_M72919,Saket,3,1176.32,0.95
5852,NCR_M52684,Rohini,3,1154.34,1.04
7415,NCR_M802,Saket,2,763.56,0.8
2759,NCR_M47966,Faridabad,2,288.93,0.96
7435,NCR_M85270,Noida Sector 18,2,441.4,0.8
7325,NCR_M9970,Lajpat Nagar,2,564.64,1.28
5932,NCR_M35970,Faridabad,2,665.11,0.74
7455,NCR_M82270,Noida Sector 18,2,741.7,1.27
5910,NCR_M32450,Saket,4,1137.7,1.05
7348,NCR_M91680,Saket,3,488.26,1.05
7450,NCR_M25706,Dwarka,3,984.08,0.99
2765,NCR_M60304,Gurgaon CyberHub,2,591.49,1.12
2769,NCR_M28364,Faridabad,3,532.66,0.71
5997,NCR_M30721,Noida Sector 18,2,794.05,1.22
2771,NCR_M9973,Rohini,2,433.32,0.79
7409,NCR_M33352,Noida Sector 18,2,707.7,0.73
2780,NCR_M36146,Connaught Place,2,518.59,1.23
7433,NCR_M87949,Dwarka,3,933.72,1.09
7432,NCR_M89615,Saket,2,387.54,1.2
2793,NCR_M88117,Gurgaon CyberHub,3,1008.39,1.29
7505,NCR_M56236,Dwarka,2,701.99,0.85
7449,NCR_M14856,Dwarka,2,1011.29,1.08
7442,NCR_M36170,Saket,4,1350.06,1.16
2798,NCR_M46405,Lajpat Nagar,2,768.83,0.79
2811,NCR_M19570,Gurgaon CyberHub,3,1076.5,0.83
7534,NCR_M54438,Rohini,3,827.8,1.11
7524,NCR_M48507,Faridabad,3,319.6,0.74
2813,NCR_M25739,Noida Sector 18,3,484.64,0.83
2826,NCR_M6773,Lajpat Nagar,2,622.67,0.92
7521,NCR_M90411,Connaught Place,3,824.67,0.91
2824,NCR_M19732,Faridabad,2,1023.26,1.28
2822,NCR_M10132,Faridabad,3,663.9,0.89
7557,NCR_M66325,Rohini,3,696.61,0.7
7485,NCR_M54098,Saket,4,1231.66,0.96
2834,NCR_M81721,Rohini,3,1137.47,1.13
7598,NCR_M96434,Saket,2,485.81,1.24
7595,NCR_M2890,Gurgaon CyberHub,3,1142.98,1.02
7628,NCR_M9570,Rohini,2,783.22,1.05
7632,NCR_M87194,Rohini,2,741.7,1.18
6103,NCR_M75678,Gurgaon CyberHub,4,1107.62,1.1
7645,NCR_M85193,Dwarka,2,930.19,1.26
2861,NCR_M87155,Saket,2,1008.69,1.22
2863,NCR_M77471,Gurgaon CyberHub,2,89.26,1.21
2858,NCR_M88823,Saket,3,1482.55,1.02
6167,NCR_M7613,Dwarka,2,283.71,1.12
7654,NCR_M51645,Saket,4,1416.95,0.96
2864,NCR_M32070,Gurgaon CyberHub,2,499.46,1.22
6175,NCR_M81742,Lajpat Nagar,3,776.36,1.11
7696,NCR_M27332,Gurgaon CyberHub,3,771.83,1.25
6195,NCR_M55898,Lajpat Nagar,2,601.36,1.09
7701,NCR_M13935,Faridabad,2,983.38,1.11
7720,NCR_M10096,Dwarka,2,952.23,1.28
7723,NCR_M91495,Gurgaon CyberHub,2,381.08,0.73
7694,NCR_M18707,Connaught Place,4,1826.76,1.1
7690,NCR_M43517,Lajpat Nagar,4,2082.09,1.14
7707,NCR_M97009,Dwarka,3,719.77,0.85
2889,NCR_M34630,Noida Sector 18,2,231.9,0.72
2884,NCR_M46911,Noida Sector 18,3,470.8,0.73
6244,NCR_M88541,Saket,2,717.73,0.84
7734,NCR_M20432,Noida Sector 18,3,747.34,0.92
6222,NCR_M56734,Saket,4,1613.77,1.27
7803,NCR_M40089,Connaught Place,2,610.66,1.09
2902,NCR_M44136,Rohini,3,966.04,1.07
7745,NCR_M38016,Connaught Place,4,1830.91,1.18
2903,NCR_M31386,Connaught Place,2,474.09,1.13
7810,NCR_M70200,Rohini,3,908.08,0.95
7811,NCR_M38678,Gurgaon CyberHub,2,552.05,0.89
7815,NCR_M12819,Saket,2,1226.15,1.3
6248,NCR_M88223,Lajpat Nagar,2,678.17,0.74
7812,NCR_M63002,Lajpat Nagar,3,1120.14,0.81
7848,NCR_M23978,Dwarka,2,465.26,0.86
2924,NCR_M49833,Gurgaon CyberHub,2,874.21,1.15
2913,NCR_M40932,Gurgaon CyberHub,2,231.6,0.74
6283,NCR_M83991,Faridabad,2,637.22,1.18
7832,NCR_M78895,Gurgaon CyberHub,3,602.62,0.85
7861,NCR_M72205,Faridabad,3,1086.43,0.99
7865,NCR_M45785,Noida Sector 18,2,198.53,1.09
7886,NCR_M9922,Gurgaon CyberHub,3,1034.44,1.1
2942,NCR_M34960,Gurgaon CyberHub,2,486.13,0.98
2934,NCR_M32329,Faridabad,2,661.83,0.97
6304,NCR_M8860,Rohini,3,674.7,1.15
7881,NCR_M89507,Connaught Place,2,307.7,0.75
6318,NCR_M74409,Dwarka,2,562.98,0.71
7888,NCR_M84767,Connaught Place,2,680.8,1.23
6322,NCR_M26709,Faridabad,3,1278.42,1.28
6330,NCR_M18848,Dwarka,2,346.3,0.89
7947,NCR_M55990,Rohini,3,715.8,0.78
7982,NCR_M92642,Rohini,3,2009.96,1.29
7918,NCR_M4923,Rohini,3,965.95,0.99
8008,NCR_M69929,Faridabad,2,430.7,0.77
6375,NCR_M52336,Rohini,2,443.32,1.11
7952,NCR_M13542,Gurgaon CyberHub,2,713.06,0.77
7985,NCR_M19552,Lajpat Nagar,3,1276.46,1.15
2968,NCR_M19382,Lajpat Nagar,2,571.45,0.75
7998,NCR_M55674,Gurgaon CyberHub,3,858.59,1.07
8047,NCR_M22949,Noida Sector 18,3,926.21,0.73
6417,NCR_M92265,Faridabad,4,1374.7,0.85
8012,NCR_M59073,Lajpat Nagar,2,719.48,1.27
7990,NCR_M67561,Rohini,3,946.15,0.84
8091,NCR_M82250,Rohini,2,593.41,0.7
3000,NCR_M2487,Noida Sector 18,3,1274.67,0.93
8022,NCR_M66692,Dwarka,2,907.96,1.1
8028,NCR_M10083,Dwarka,3,900.03,0.8
8041,NCR_M84106,Saket,2,1193.74,1.23
8106,NCR_M7087,Rohini,3,1132.14,1.05
8093,NCR_M67854,Gurgaon CyberHub,3,1021.33,1.16
6472,NCR_M70028,Saket,3,728.58,0.95
3012,NCR_M15917,Saket,2,558.82,0.88
3014,NCR_M15249,Connaught Place,2,813.43,1.24
3018,NCR_M68048,Connaught Place,2,499.25,0.95
3026,NCR_M24227,Noida Sector 18,2,148.57,1.21
6534,NCR_M25026,Rohini,2,895.98,1.07
6525,NCR_M48381,Saket,3,460.78,1.05
3041,NCR_M7849,Connaught Place,2,474.96,1.03
8202,NCR_M14275,Faridabad,2,550.14,0.82
3051,NCR_M54546,Noida Sector 18,2,258.91,0.72
3029,NCR_M96495,Saket,4,1259.5,0.7
6554,NCR_M35234,Noida Sector 18,2,273.18,0.77
8208,NCR_M16305,Saket,2,599.08,1.21
3061,NCR_M11295,Rohini,3,791.01,1.01
8216,NCR_M26426,Lajpat Nagar,4,1039.64,1.29
8211,NCR_M68712,Noida Sector 18,3,332.99,1.21
6577,NCR_M93312,Saket,4,1032.43,1.1
8280,NCR_M9426,Rohini,2,487.7,0.94
3080,NCR_M91550,Noida Sector 18,3,1074.87,1.07
8217,NCR_M93465,Saket,3,1380.6,1.19
8224,NCR_M44991,Rohini,2,402.45,0.94
3093,NCR_M73747,Dwarka,2,382.24,0.72
6587,NCR_M68296,Gurgaon CyberHub,2,611.24,1.19
8286,NCR_M16092,Rohini,2,659.18,1.18
3084,NCR_M003,Dwarka,3,922.89,1.13
6607,NCR_M50412,Lajpat Nagar,2,305.12,0.77
8294,NCR_M40959,Rohini,3,1404.4,1.17
3096,NCR_M95697,Faridabad,2,792.14,1.11
6582,NCR_M20708,Rohini,4,554.52,0.83
3100,NCR_M15249,Connaught Place,2,459.99,1.24
8249,NCR_M71310,Faridabad,2,562.57,1.04
8307,NCR_M78323,Saket,2,81.14,0.97
8314,NCR_M51721,Gurgaon CyberHub,3,487.78,0.8
3107,NCR_M15038,Lajpat Nagar,2,308.42,0.72
3112,NCR_M67422,Lajpat Nagar,4,832.37,1.06
3109,NCR_M81868,Rohini,2,460.67,0.71
6639,NCR_M40613,Rohini,2,276.52,0.73
8302,NCR_M88032,Lajpat Nagar,2,631.28,1.1
3126,NCR_M13451,Lajpat Nagar,2,822.45,1.27
3136,NCR_M9492,Dwarka,2,880.46,1.28
8349,NCR_M74805,Saket,2,612.85,0.81
8333,NCR_M93294,Dwarka,4,1184.18,0.7
8366,NCR_M6792,Saket,2,525.65,0.94
3138,NCR_M28315,Gurgaon CyberHub,4,845.87,0.92
6657,NCR_M51884,Faridabad,3,1057.54,0.73
3152,NCR_M94120,Faridabad,2,319.34,0.74
8368,NCR_M87087,Connaught Place,2,243.91,0.71
3137,NCR_M65630,Saket,3,1252.42,1.05
8400,NCR_M9968,Rohini,2,536.58,0.99
8356,NCR_M81755,Faridabad,2,522.02,1.03
8342,NCR_M43221,Connaught Place,4,888.8,0.86
8424,NCR_M74164,Rohini,3,876.9,1.14
8409,NCR_M4948,Rohini,3,599.97,0.84
6687,NCR_M39420,Connaught Place,3,987.93,0.97
8433,NCR_M56132,Dwarka,2,342.1,1.13
6689,NCR_M88715,Faridabad,2,167.06,1.3
3161,NCR_M28877,Faridabad,3,1527.68,1.22
3159,NCR_M88445,Gurgaon CyberHub,2,964.94,1.13
8454,NCR_M19972,Gurgaon CyberHub,2,818.64,0.95
8439,NCR_M62540,Gurgaon CyberHub,3,778.91,1.0
8403,NCR_M98121,Rohini,4,1178.37,0.73
8437,NCR_M49229,Lajpat Nagar,4,1003.26,0.98
3176,NCR_M74496,Lajpat Nagar,2,279.26,0.76
8501,NCR_M28262,Connaught Place,2,921.42,1.04
6724,NCR_M61261,Rohini,2,88.75,0.7
6711,NCR_M81372,Gurgaon CyberHub,2,709.14,0.98
8471,NCR_M84794,Saket,2,674.64,1.21
3170,NCR_M3347,Connaught Place,3,1109.07,1.21
6731,NCR_M96344,Noida Sector 18,2,698.96,0.72
8495,NCR_M95955,Gurgaon CyberHub,4,1456.93,0.99
8484,NCR_M56177,Rohini,3,839.36,0.84
3178,NCR_M52301,Dwarka,2,711.06,1.03
6769,NCR_M11341,Dwarka,2,698.39,0.96
8499,NCR_M33013,Gurgaon CyberHub,3,554.82,0.73
8515,NCR_M35394,Dwarka,3,778.74,0.78
3186,NCR_M75134,Saket,4,717.44,0.95
3208,NCR_M25558,Lajpat Nagar,2,534.38,1.28
3207,NCR_M64205,Noida Sector 18,2,402.5,0.77
8612,NCR_M73274,Gurgaon CyberHub,3,1468.92,1.11
6804,NCR_M17277,Gurgaon CyberHub,3,1200.46,1.14
8518,NCR_M54640,Gurgaon CyberHub,4,1665.32,1.26
8549,NCR_M7311,Rohini,2,1028.31,1.19
8665,NCR_M35168,Saket,2,738.61,0.95
8581,NCR_M84881,Noida Sector 18,2,914.68,1.1
8563,NCR_M10392,Rohini,4,1197.23,0.83
3237,NCR_M50622,Connaught Place,2,722.67,1.02
6817,NCR_M10893,Lajpat Nagar,2,891.52,0.98
3224,NCR_M76734,Connaught Place,4,1150.72,0.91
3233,NCR_M78587,Gurgaon CyberHub,2,778.84,1.21
3222,NCR_M36143,Lajpat Nagar,3,1185.51,1.26
6843,NCR_M45680,Dwarka,2,418.97,0.88
6842,NCR_M41616,Faridabad,4,1105.74,0.83
8721,NCR_M47554,Rohini,2,503.41,1.1
8717,NCR_M79072,Faridabad,3,1263.1,1.04
8623,NCR_M41003,Connaught Place,2,1148.8,0.98
6851,NCR_M70659,Faridabad,3,1518.65,1.2
8648,NCR_M9853,Rohini,2,451.72,0.82
3257,NCR_M5388,Connaught Place,2,635.04,1.25
8630,NCR_M97296,Saket,2,142.84,1.17
6854,NCR_M39995,Noida Sector 18,3,1150.0,1.12
6887,NCR_M33726,Faridabad,2,615.98,1.11
6872,NCR_M72683,Faridabad,3,1230.03,1.09
6891,NCR_M561,Lajpat Nagar,3,678.36,1.02
8672,NCR_M56566,Gurgaon CyberHub,2,177.51,1.15
8766,NCR_M1313,Noida Sector 18,2,443.74,0.77
8686,NCR_M18206,Dwarka,2,744.24,0.95
8769,NCR_M11596,Rohini,2,716.88,0.98
3280,NCR_M87567,Lajpat Nagar,2,533.91,0.96
8792,NCR_M21330,Faridabad,2,782.81,1.18
6901,NCR_M68188,Saket,3,745.3,1.09
8706,NCR_M75543,Gurgaon CyberHub,2,900.42,1.2
6913,NCR_M35646,Gurgaon CyberHub,2,512.12,0.81
3281,NCR_M87503,Gurgaon CyberHub,2,608.5,0.79
6909,NCR_M93383,Gurgaon CyberHub,2,338.01,0.95
6905,NCR_M87311,Lajpat Nagar,3,802.15,0.76
8813,NCR_M69620,Gurgaon CyberHub,2,349.32,0.98
3307,NCR_M33514,Connaught Place,2,718.66,1.14
8723,NCR_M8750,Gurgaon CyberHub,3,1102.75,1.13
6918,NCR_M30784,Rohini,3,909.89,0.97
6934,NCR_M60646,Saket,2,483.94,1.02
8849,NCR_M82862,Lajpat Nagar,2,488.09,0.83
8737,NCR_M53176,Gurgaon CyberHub,3,821.89,0.87
3312,NCR_M84217,Faridabad,2,934.43,1.27
8852,NCR_M62710,Lajpat Nagar,4,1893.63,1.17
3317,NCR_M17324,Rohini,3,1311.27,1.28
6967,NCR_M50763,Noida Sector 18,2,717.43,1.0
3327,NCR_M88221,Gurgaon CyberHub,2,258.03,0.77
6957,NCR_M64223,Faridabad,3,1174.01,1.26
7001,NCR_M34494,Connaught Place,2,764.47,0.79
6989,NCR_M58329,Gurgaon CyberHub,2,725.6,0.72
3340,NCR_M12214,Connaught Place,2,739.62,1.16
8779,NCR_M97368,Lajpat Nagar,3,1386.89,1.06
8786,NCR_M46931,Gurgaon CyberHub,3,901.15,1.09
8921,NCR_M27714,Lajpat Nagar,2,364.09,0.9
7058,NCR_M72724,Faridabad,2,867.99,0.94
8912,NCR_M98337,Rohini,2,600.94,1.17
7043,NCR_M32584,Saket,4,525.24,0.71
3347,NCR_M79945,Dwarka,2,1077.28,1.24
8807,NCR_M22370,Connaught Place,4,726.24,0.91
3352,NCR_M47929,Saket,4,835.96,0.76
8822,NCR_M68951,Faridabad,4,1547.41,1.14
8901,NCR_M19511,Noida Sector 18,2,830.3,1.05
8954,NCR_M12121,Connaught Place,2,629.34,1.04
8926,NCR_M99848,Connaught Place,3,1091.29,1.22
3372,NCR_M98576,Dwarka,3,1170.03,1.18
8859,NCR_M5296,Saket,2,647.97,1.03
3375,NCR_M20461,Noida Sector 18,3,748.17,0.73
3379,NCR_M14964,Connaught Place,3,570.57,0.76
7147,NCR_M77117,Lajpat Nagar,2,484.35,1.24
3394,NCR_M87823,Faridabad,2,620.84,0.93
3390,NCR_M27329,Connaught Place,2,434.21,0.9
7181,NCR_M84630,Lajpat Nagar,3,1574.33,0.95
9075,NCR_M21606,Lajpat Nagar,2,783.32,1.3
7160,NCR_M44814,Gurgaon CyberHub,3,684.73,0.83
9069,NCR_M46372,Noida Sector 18,2,726.86,1.1
8947,NCR_M47599,Faridabad,2,151.29,0.72
9096,NCR_M60777,Noida Sector 18,2,564.96,1.25
9087,NCR_M72259,Dwarka,4,1503.46,0.99
3413,NCR_M40970,Rohini,4,2068.27,1.29
9106,NCR_M36913,Noida Sector 18,2,624.25,0.91
7200,NCR_M38375,Saket,2,664.08,0.78
8955,NCR_M72303,Dwarka,2,694.24,1.01
3419,NCR_M62785,Rohini,2,380.87,0.8
7213,NCR_M49883,Faridabad,2,555.44,1.09
3415,NCR_M15929,Lajpat Nagar,2,880.65,1.23
9123,NCR_M21275,Rohini,4,922.39,0.8
7224,NCR_M34417,Saket,2,752.24,0.87
9126,NCR_M86149,Gurgaon CyberHub,2,578.09,1.13
8978,NCR_M60999,Gurgaon CyberHub,3,727.43,0.79
9148,NCR_M29048,Dwarka,3,832.68,0.91
8986,NCR_M43357,Saket,2,735.55,0.91
9169,NCR_M37135,Faridabad,3,891.97,0.87
3431,NCR_M67043,Saket,2,1070.98,1.14
9172,NCR_M51311,Saket,2,485.4,0.73
3429,NCR_M80759,Saket,4,1024.49,0.83
9186,NCR_M12364,Faridabad,2,848.3,1.2
3436,NCR_M85150,Noida Sector 18,4,1008.05,0.94
3442,NCR_M44564,Lajpat Nagar,2,761.11,1.27
3438,NCR_M30629,Noida Sector 18,4,626.15,1.2
9222,NCR_M69673,Saket,2,426.37,1.02
9215,NCR_M46247,Connaught Place,4,1266.26,0.97
9055,NCR_M11162,Noida Sector 18,2,683.4,1.09
9228,NCR_M89111,Connaught Place,2,662.07,0.96
3445,NCR_M92439,Dwarka,2,481.61,1.04
3439,NCR_M2811,Dwarka,4,420.78,0.89
3447,NCR_M59861,Noida Sector 18,3,753.32,0.72
3444,NCR_M77200,Faridabad,4,692.6,0.74
9230,NCR_M71689,Faridabad,2,333.03,0.93
9232,NCR_M65549,Gurgaon CyberHub,2,742.0,1.08
9255,NCR_M62364,Faridabad,3,994.42,1.15
