order_id,merchant_id,zone,weather,traffic_index,rider_density,hour_of_day,structural_minimum_time_sec,complexity_delta_sec,ambient_friction_multiplier,merchant_marked_ready_sec,trust_weight,is_anomaly,raw_kpt_sec,kpt_floor_sec,kpt_ceiling_sec,buffer_sec,final_predicted_kpt_sec,final_predicted_kpt_min
17546,NCR_M25412,Lajpat Nagar,Smog,0.36,Medium,20,738.67,45,1.5617,413.74,0.25,True,1023.66,928.12,1048.22,34.02,1057.68,17.63
17723,NCR_M96895,Saket,Rain,0.64,High,14,888.12,50,1.4999,927.58,1.0,False,1148.92,1105.26,1229.34,15.18,1164.1,19.4
7023,NCR_M14962,Noida Sector 18,Clear,0.96,Medium,11,1201.56,0,1.4455,1250.78,1.0,False,1444.62,1399.84,1562.6,19.0,1463.62,24.39
7025,NCR_M21768,Connaught Place,Clear,0.71,Medium,17,349.33,25,1.4247,408.62,1.0,False,446.8,417.02,464.68,10.0,456.8,7.61
15014,NCR_M51691,Connaught Place,Clear,0.95,Low,11,509.98,0,1.828,560.64,1.0,False,689.51,633.2,710.89,19.0,708.51,11.81
15013,NCR_M52871,Noida Sector 18,Clear,0.54,High,21,696.55,60,1.3487,717.45,1.0,False,878.61,809.78,907.6,19.55,898.16,14.97
7032,NCR_M36136,Gurgaon CyberHub,Rain,0.58,Low,7,598.67,95,1.5831,553.45,0.75,False,884.76,824.3,919.26,12.1,896.86,14.95
17594,NCR_M64515,Dwarka,Smog,0.52,High,13,608.85,45,1.5459,630.22,1.0,False,812.96,739.79,834.1,30.5,843.46,14.06
17736,NCR_M86929,Noida Sector 18,Fog,0.68,Low,9,1229.96,40,1.5075,1266.76,1.0,False,1559.26,1523.4,1707.39,32.03,1591.29,26.52
15026,NCR_M78799,Gurgaon CyberHub,Rain,0.88,High,11,886.79,61,1.6498,905.33,1.0,False,1217.38,1191.82,1337.09,36.85,1254.23,20.9
17748,NCR_M70766,Faridabad,Clear,0.91,High,20,537.14,90,1.4352,561.68,1.0,False,751.31,703.73,782.87,9.2,760.51,12.68
7047,NCR_M23773,Noida Sector 18,Smog,0.8,High,13,111.88,0,1.5323,169.63,1.0,False,138.49,126.26,142.23,28.74,167.23,2.79
7036,NCR_M18800,Dwarka,Clear,0.76,Medium,20,522.4,0,1.5201,577.2,1.0,False,644.08,626.04,699.9,26.45,670.53,11.18
15049,NCR_M23556,Connaught Place,Clear,0.87,High,19,130.57,0,1.568,153.24,1.0,False,163.5,149.6,168.24,24.72,188.22,3.14
17802,NCR_M92153,Gurgaon CyberHub,Heatwave,0.68,High,11,782.95,32,1.3551,821.1,1.0,False,948.67,906.93,1005.59,6.3,954.97,15.92
7048,NCR_M19334,Dwarka,Clear,0.52,High,15,315.25,65,1.1031,343.3,1.0,False,399.37,360.1,407.76,33.5,432.87,7.21
17684,NCR_M4262,Saket,Smog,0.87,High,22,531.44,0,1.5806,586.55,1.0,False,668.14,608.0,685.51,30.5,698.64,11.64
17815,NCR_M69003,Rohini,Smog,0.52,Medium,20,2051.76,0,1.494,1086.02,0.25,True,2630.96,2578.34,2894.05,41.06,2672.02,44.53
15069,NCR_M46554,Faridabad,Clear,0.72,Medium,22,722.26,0,1.2678,749.28,1.0,False,813.24,761.74,847.4,9.2,822.44,13.71
7052,NCR_M3089,Dwarka,Clear,0.86,Medium,22,434.95,0,1.3443,439.59,1.0,False,504.3,459.75,517.91,28.17,532.47,8.87
7057,NCR_M45784,Saket,Clear,0.85,Medium,23,1934.54,0,1.2819,1983.64,1.0,False,2190.31,2087.36,2310.77,3.0,2193.31,36.56
7056,NCR_M1116,Dwarka,Clear,0.92,Low,13,263.87,0,1.6729,298.8,1.0,False,341.29,325.25,360.06,3.45,344.74,5.75
15075,NCR_M70115,Gurgaon CyberHub,Clear,0.42,Low,13,839.07,0,1.5953,705.94,0.75,False,1076.57,1004.8,1119.63,11.5,1088.07,18.13
15076,NCR_M68127,Saket,Smog,0.41,Low,12,2112.35,40,1.4432,2158.69,1.0,False,2585.69,2479.67,2753.76,10.56,2596.25,43.27
7074,NCR_M72909,Noida Sector 18,Fog,0.8,High,12,795.68,0,1.6163,807.2,1.0,False,1011.58,942.45,1051.03,13.28,1024.86,17.08
7075,NCR_M69110,Dwarka,Rain,0.7,High,19,787.11,50,1.5381,810.66,1.0,False,1038.19,965.51,1077.64,15.18,1053.37,17.56
17807,NCR_M2979,Faridabad,Clear,0.63,Medium,16,694.96,45,1.1735,637.63,0.75,False,815.48,792.65,886.16,23.0,838.48,13.97
15085,NCR_M9423,Faridabad,Smog,0.71,High,19,1121.12,111,1.3926,1153.18,1.0,False,1454.01,1378.88,1525.25,1.17,1455.18,24.25
7092,NCR_M43627,Faridabad,Clear,0.93,High,9,773.24,0,1.2855,335.56,0.25,True,923.09,901.86,1010.79,30.5,953.59,15.89
15109,NCR_M89234,Lajpat Nagar,Heatwave,0.82,Medium,20,948.46,0,1.9154,1006.21,1.0,False,1312.65,1274.58,1424.22,25.96,1338.61,22.31
17976,NCR_M56175,Faridabad,Heatwave,0.68,High,14,316.38,0,1.3169,143.37,0.25,True,382.05,348.3,392.36,29.58,411.63,6.86
7082,NCR_M96357,Connaught Place,Fog,0.34,High,16,830.35,30,1.3399,855.62,1.0,False,995.89,953.07,1057.3,7.35,1003.24,16.72
15113,NCR_M37744,Dwarka,Rain,0.92,High,13,558.13,0,1.5863,597.42,1.0,False,702.96,650.23,727.56,18.98,721.94,12.03
17792,NCR_M70462,Saket,Clear,0.78,High,22,1505.87,63,1.2421,1509.35,1.0,False,1748.5,1694.29,1891.29,21.85,1770.35,29.51
17837,NCR_M57200,Saket,Clear,0.52,High,20,1168.6,25,1.3285,1226.07,1.0,False,1375.75,1346.86,1511.03,38.53,1414.28,23.57
17855,NCR_M29431,Faridabad,Clear,0.45,Medium,0,316.09,46,1.158,337.48,1.0,False,389.65,378.74,423.42,23.0,412.65,6.88
15116,NCR_M28835,Saket,Fog,0.41,High,18,372.21,0,1.3445,208.29,0.25,True,453.92,430.47,476.16,1.05,454.97,7.58
17845,NCR_M24436,Dwarka,Smog,0.42,High,21,510.34,0,1.3421,533.49,1.0,False,591.22,564.03,624.73,4.69,595.91,9.93
15126,NCR_M87213,Gurgaon CyberHub,Fog,0.61,High,22,230.18,0,1.4376,260.91,1.0,False,275.99,252.53,283.99,25.96,301.95,5.03
15130,NCR_M55798,Noida Sector 18,Clear,0.47,Medium,12,381.49,52,1.2806,397.74,1.0,False,490.55,475.84,531.43,23.0,513.55,8.56
7105,NCR_M43555,Gurgaon CyberHub,Rain,0.54,Medium,15,787.57,78,1.4877,806.24,1.0,False,1055.75,1021.96,1140.21,19.8,1075.55,17.93
18015,NCR_M54556,Dwarka,Clear,0.3,Medium,22,1037.88,0,1.2101,1041.38,1.0,False,1141.72,1090.34,1208.32,5.75,1147.47,19.12
15132,NCR_M85351,Gurgaon CyberHub,Clear,0.92,High,23,797.51,0,1.3875,854.37,1.0,False,939.4,862.69,968.53,19.0,958.4,15.97
7111,NCR_M14717,Gurgaon CyberHub,Rain,0.32,Medium,18,1557.91,0,1.6035,1561.72,1.0,False,1972.77,1847.83,2055.63,8.8,1981.57,33.03
18032,NCR_M60262,Connaught Place,Heatwave,0.77,High,12,458.31,0,1.5239,462.02,1.0,False,565.77,549.36,613.86,25.96,591.73,9.86
15142,NCR_M27529,Dwarka,Rain,0.97,Medium,2,502.14,85,1.3934,473.26,0.75,False,703.12,660.93,734.05,6.6,709.72,11.83
18014,NCR_M1996,Noida Sector 18,Heatwave,0.64,Low,7,976.14,0,1.5837,1020.07,1.0,False,1228.42,1148.58,1278.79,9.45,1237.87,20.63
17879,NCR_M22415,Faridabad,Fog,0.41,Low,14,297.27,0,1.4554,340.88,1.0,False,358.63,336.51,374.05,8.45,367.08,6.12
15140,NCR_M13845,Connaught Place,Clear,0.95,Low,21,839.2,121,2.0075,859.57,1.0,False,1360.47,1262.97,1410.81,14.95,1375.42,22.92
17880,NCR_M36660,Lajpat Nagar,Rain,0.63,High,20,365.22,20,1.72,201.19,0.25,True,527.12,496.38,550.85,6.33,533.45,8.89
18017,NCR_M15523,Connaught Place,Heatwave,0.77,Low,7,1537.02,0,1.5482,655.81,0.25,True,2004.68,1918.48,2128.31,7.35,2012.03,33.53
17870,NCR_M74035,Faridabad,Rain,0.82,High,5,1123.73,32,1.2664,1127.47,1.0,False,1300.59,1205.22,1347.42,15.4,1315.99,21.93
15183,NCR_M42323,Gurgaon CyberHub,Heatwave,0.72,High,10,690.68,25,1.4694,695.4,1.0,False,867.54,798.14,895.3,18.9,886.44,14.77
7130,NCR_M67639,Dwarka,Clear,0.89,Medium,1,597.58,0,1.2518,613.11,1.0,False,668.6,653.22,732.11,30.5,699.1,11.65
18041,NCR_M8525,Lajpat Nagar,Heatwave,0.88,Low,18,815.0,25,1.8425,677.39,0.75,False,1156.51,1089.04,1208.55,5.25,1161.76,19.36
7127,NCR_M30847,Dwarka,Clear,0.5,Medium,11,1003.21,25,1.2063,827.71,0.75,False,1149.36,1116.03,1247.06,21.5,1170.86,19.51
7129,NCR_M73644,Lajpat Nagar,Clear,0.59,Low,9,1767.02,108,1.4743,1790.72,1.0,False,2276.66,2199.26,2451.21,16.0,2292.66,38.21
17901,NCR_M60097,Saket,Clear,0.77,Low,13,340.37,55,1.5992,147.42,0.25,True,520.41,468.36,530.81,40.25,560.66,9.34
17923,NCR_M83805,Faridabad,Clear,0.75,High,6,991.1,0,1.0958,1036.17,1.0,False,1037.49,1012.59,1134.32,29.0,1066.49,17.77
18062,NCR_M47704,Saket,Fog,0.67,Medium,9,1008.68,85,1.4452,1051.72,1.0,False,1314.78,1268.77,1413.39,15.75,1330.53,22.18
15206,NCR_M24400,Gurgaon CyberHub,Clear,0.47,Low,14,881.25,0,1.5044,908.85,1.0,False,1080.89,1036.57,1151.15,10.35,1091.24,18.19
17921,NCR_M75161,Rohini,Heatwave,0.84,Medium,18,1156.43,58,1.4781,1183.52,1.0,False,1476.47,1417.41,1574.9,10.5,1486.97,24.78
18099,NCR_M92663,Rohini,Clear,0.32,Medium,17,749.11,0,1.2106,707.75,0.75,False,839.21,813.19,907.74,19.0,858.21,14.3
17928,NCR_M88668,Rohini,Rain,0.69,High,14,1109.56,25,1.4675,1165.26,1.0,False,1374.41,1318.06,1463.75,11.39,1385.8,23.1
7164,NCR_M48592,Rohini,Clear,0.7,Medium,14,483.88,0,1.2641,498.3,1.0,False,544.04,521.19,578.49,9.2,553.24,9.22
7150,NCR_M20715,Connaught Place,Clear,0.41,Medium,14,661.64,0,1.3375,698.92,1.0,False,765.19,746.82,836.61,33.35,798.54,13.31
18125,NCR_M35878,Faridabad,Heatwave,0.51,High,20,319.07,0,1.3592,355.54,1.0,False,371.99,343.47,384.63,19.32,391.31,6.52
18094,NCR_M84107,Faridabad,Clear,0.94,Low,0,1323.51,45,1.4521,1368.36,1.0,False,1649.1,1536.41,1713.41,11.0,1660.1,27.67
17981,NCR_M78019,Rohini,Fog,0.8,High,7,874.6,0,1.3507,791.43,0.75,False,1033.95,1001.9,1118.39,19.95,1053.9,17.57
17933,NCR_M99855,Dwarka,Heatwave,0.82,Medium,22,654.99,22,1.4265,693.17,1.0,False,808.57,745.23,835.25,20.53,829.1,13.82
7172,NCR_M59137,Lajpat Nagar,Clear,0.94,High,14,600.45,0,1.5989,508.77,0.75,False,771.26,706.99,794.4,23.0,794.26,13.24
18123,NCR_M33415,Saket,Clear,0.35,High,11,424.14,0,1.1535,482.08,1.0,False,455.53,438.68,488.18,13.0,468.53,7.81
18143,NCR_M86577,Rohini,Smog,0.3,High,12,1108.52,0,1.3582,1121.91,1.0,False,1291.89,1246.67,1388.78,17.59,1309.48,21.82
17931,NCR_M78944,Saket,Rain,0.38,Medium,20,980.7,53,1.5004,1014.23,1.0,False,1266.19,1169.11,1309.24,20.24,1286.43,21.44
18163,NCR_M45469,Faridabad,Heatwave,0.81,High,13,475.54,22,1.4101,277.05,0.25,True,619.35,581.16,645.98,8.45,627.8,10.46
17987,NCR_M98842,Rohini,Smog,0.77,Medium,14,77.14,0,1.4163,115.45,1.0,False,91.8,84.31,94.65,22.29,114.09,1.9
18164,NCR_M79703,Rohini,Fog,0.99,High,15,685.75,0,1.5929,721.57,1.0,False,865.49,839.52,937.61,21.0,886.49,14.77
15263,NCR_M72109,Saket,Clear,0.82,Low,12,505.5,0,1.5969,543.57,1.0,False,638.79,580.24,654.76,31.62,670.41,11.17
15282,NCR_M98539,Dwarka,Rain,0.47,Low,21,426.95,38,1.8723,428.07,1.0,False,636.2,586.36,657.2,21.51,657.71,10.96
7195,NCR_M92509,Noida Sector 18,Heatwave,0.47,High,22,508.68,35,1.2942,568.04,1.0,False,618.51,570.06,638.92,20.53,639.04,10.65
7194,NCR_M46836,Rohini,Heatwave,0.8,High,21,796.97,42,1.6032,854.9,1.0,False,1062.28,982.61,1099.46,18.11,1080.39,18.01
7199,NCR_M63334,Gurgaon CyberHub,Smog,0.68,High,23,652.13,25,1.2946,696.08,1.0,False,770.44,742.71,826.94,14.28,784.72,13.08
7202,NCR_M42465,Noida Sector 18,Rain,0.52,High,20,231.7,0,1.5711,248.11,1.0,False,290.42,280.84,313.17,21.5,311.92,5.2
18029,NCR_M22924,Lajpat Nagar,Clear,0.98,Medium,14,583.7,0,1.6366,619.27,1.0,False,746.73,672.05,761.66,40.25,786.98,13.12
18235,NCR_M61856,Gurgaon CyberHub,Fog,0.84,High,21,754.14,30,1.7625,691.48,0.75,False,1056.1,983.93,1097.29,13.28,1069.38,17.82
15298,NCR_M67446,Connaught Place,Rain,0.7,High,21,992.41,0,1.7919,1047.15,1.0,False,1328.46,1206.68,1361.67,34.79,1363.25,22.72
18071,NCR_M98385,Connaught Place,Smog,0.31,High,15,1238.45,74,1.4097,1251.97,1.0,False,1558.28,1412.84,1595.68,29.58,1587.86,26.46
15324,NCR_M67620,Connaught Place,Clear,0.79,Low,20,766.41,0,1.862,790.41,1.0,False,1045.81,1015.48,1134.7,24.72,1070.53,17.84
15330,NCR_M46147,Faridabad,Clear,0.48,Low,8,743.82,0,1.2433,601.07,0.75,False,844.26,769.68,867.06,24.5,868.76,14.48
15326,NCR_M60033,Saket,Fog,0.95,High,21,547.68,0,1.8358,554.05,1.0,False,742.06,721.28,806.37,27.77,769.83,12.83
18087,NCR_M17141,Lajpat Nagar,Clear,0.77,Medium,20,497.04,0,1.6022,511.61,1.0,False,629.14,598.32,661.65,1.15,630.29,10.5
18095,NCR_M2671,Lajpat Nagar,Smog,0.99,Medium,23,1042.63,0,1.7485,1078.2,1.0,False,1378.68,1327.67,1477.48,13.26,1391.94,23.2
7225,NCR_M36520,Saket,Heatwave,0.92,High,22,442.34,30,1.5348,381.79,0.75,False,594.01,567.28,628.67,6.04,600.05,10.0
18103,NCR_M44513,Saket,Clear,0.81,High,18,126.64,78,1.3564,132.53,1.0,False,238.33,222.84,248.1,9.0,247.33,4.12
7239,NCR_M57812,Gurgaon CyberHub,Clear,0.7,High,19,958.1,0,1.3881,480.07,0.25,True,1186.3,1099.3,1229.0,16.1,1202.4,20.04
18104,NCR_M14692,Gurgaon CyberHub,Clear,0.96,High,21,1058.04,0,1.594,733.83,0.25,True,1399.3,1336.33,1480.92,5.75,1405.05,23.42
15373,NCR_M34263,Noida Sector 18,Heatwave,0.31,Low,9,599.13,54,1.4928,481.59,0.75,False,809.98,771.1,853.18,2.1,812.08,13.53
18331,NCR_M54893,Gurgaon CyberHub,Clear,0.79,Medium,15,688.6,0,1.3827,693.81,1.0,False,809.71,783.8,874.49,18.0,827.71,13.8
18114,NCR_M25596,Saket,Clear,0.38,High,21,881.94,100,1.2719,837.87,0.75,False,1125.06,1057.55,1174.56,6.9,1131.96,18.87
18333,NCR_M57208,Connaught Place,Heatwave,0.86,Medium,10,492.63,35,1.6359,286.96,0.25,True,704.41,644.53,724.84,22.57,726.98,12.12
18124,NCR_M33441,Rohini,Clear,0.93,Low,20,1178.73,0,1.6147,1209.87,1.0,False,1497.82,1358.03,1533.77,33.35,1531.17,25.52
7250,NCR_M8631,Noida Sector 18,Clear,0.91,Low,18,96.66,25,1.5538,124.78,1.0,False,151.65,144.52,159.99,3.0,154.65,2.58
18325,NCR_M31251,Gurgaon CyberHub,Heatwave,0.87,High,21,445.36,30,1.7606,501.34,1.0,False,630.74,570.82,645.25,36.83,667.57,11.13
18171,NCR_M94335,Rohini,Heatwave,0.33,High,15,835.48,59,1.2118,886.91,1.0,False,984.66,919.02,1024.05,10.5,995.16,16.59
7252,NCR_M98749,Dwarka,Clear,0.8,High,20,673.31,0,1.3967,605.02,0.75,False,809.2,737.72,831.05,28.17,837.37,13.96
7257,NCR_M77519,Saket,Smog,0.75,Medium,20,241.16,25,1.5521,279.53,1.0,False,331.59,302.85,340.88,26.98,358.57,5.98
15410,NCR_M74192,Rohini,Clear,0.69,High,14,512.33,0,1.2379,517.22,1.0,False,570.02,517.77,584.27,31.62,601.64,10.03
18198,NCR_M64792,Noida Sector 18,Clear,0.5,Medium,19,1058.72,52,1.4164,1118.36,1.0,False,1321.9,1269.02,1410.02,11.5,1333.4,22.22
18223,NCR_M84119,Connaught Place,Smog,0.8,Medium,15,635.96,0,1.6026,677.76,1.0,False,805.09,729.94,824.41,29.58,834.67,13.91
18270,NCR_M63754,Lajpat Nagar,Smog,0.86,Low,12,592.41,72,2.0028,546.95,0.75,False,952.12,864.85,975.93,32.26,984.38,16.41
18375,NCR_M60521,Saket,Fog,0.68,High,20,1077.47,0,1.6345,1119.92,1.0,False,1377.52,1274.21,1425.73,18.11,1395.63,23.26
18426,NCR_M4009,Noida Sector 18,Fog,0.73,High,20,532.37,0,1.6081,537.85,1.0,False,675.1,623.35,698.06,19.32,694.42,11.57
18434,NCR_M44465,Connaught Place,Clear,0.54,Medium,20,1302.15,20,1.5836,689.74,0.25,True,1741.94,1701.87,1907.42,35.08,1777.02,29.62
15431,NCR_M497,Noida Sector 18,Smog,0.54,Low,10,950.43,40,1.3348,982.31,1.0,False,1144.28,1052.74,1180.9,18.36,1162.64,19.38
18437,NCR_M99768,Dwarka,Clear,1.0,Medium,19,317.24,26,1.5931,374.4,1.0,False,433.23,390.63,442.33,38.53,471.76,7.86
7307,NCR_M23213,Dwarka,Smog,0.91,Low,9,424.99,0,1.6799,352.03,0.75,False,559.33,522.98,582.27,9.18,568.51,9.48
7295,NCR_M20638,Lajpat Nagar,Smog,0.72,Medium,6,488.91,61,1.3669,303.65,0.25,True,672.26,615.12,691.75,21.93,694.19,11.57
18466,NCR_M45228,Noida Sector 18,Smog,0.53,High,12,417.13,18,1.4341,453.81,1.0,False,521.09,470.71,532.55,37.54,558.63,9.31
7308,NCR_M82414,Faridabad,Clear,0.61,Low,22,701.84,0,1.4006,735.46,1.0,False,830.61,778.0,865.49,9.2,839.81,14.0
7314,NCR_M83347,Lajpat Nagar,Clear,0.41,High,20,168.09,0,1.3901,200.78,1.0,False,198.18,187.28,207.5,3.45,201.63,3.36
18459,NCR_M9885,Lajpat Nagar,Clear,0.48,Medium,10,966.24,79,1.2051,1018.71,1.0,False,1147.43,1067.11,1191.04,12.0,1159.43,19.32
15511,NCR_M68260,Rohini,Clear,0.31,High,16,712.31,0,1.1067,603.62,0.75,False,763.59,732.29,813.23,9.0,772.59,12.88
18377,NCR_M49811,Dwarka,Smog,0.78,Medium,20,265.55,71,1.574,241.36,0.75,False,427.54,384.79,436.09,41.06,468.6,7.81
7319,NCR_M4762,Gurgaon CyberHub,Rain,0.34,High,17,445.08,0,1.355,455.22,1.0,False,518.09,470.6,531.05,30.25,548.34,9.14
18385,NCR_M73167,Gurgaon CyberHub,Rain,0.79,Medium,11,1261.19,27,1.5829,1232.04,0.75,False,1645.94,1604.79,1796.82,30.25,1676.19,27.94
18412,NCR_M16376,Lajpat Nagar,Smog,0.67,Medium,14,636.18,0,1.6449,622.66,0.75,False,828.65,799.65,890.8,17.59,846.24,14.1
7328,NCR_M25219,Dwarka,Clear,0.85,Medium,11,383.29,40,1.3575,434.96,1.0,False,493.18,445.51,504.03,32.0,525.18,8.75
7357,NCR_M30566,Connaught Place,Clear,0.67,Low,0,1439.31,0,1.4138,1449.15,1.0,False,1711.39,1620.11,1793.53,2.0,1713.39,28.56
7355,NCR_M32976,Dwarka,Clear,0.91,High,21,922.26,0,1.3682,963.31,1.0,False,1078.77,1053.96,1181.25,35.08,1113.85,18.56
15639,NCR_M27074,Connaught Place,Smog,0.86,Medium,20,788.4,60,1.8378,790.05,1.0,False,1150.14,1113.33,1242.15,21.11,1171.25,19.52
15621,NCR_M69727,Saket,Clear,0.61,Low,19,1344.67,0,1.528,1368.66,1.0,False,1662.18,1518.12,1708.72,26.45,1688.63,28.14
15635,NCR_M1884,Gurgaon CyberHub,Fog,0.86,Medium,15,561.75,60,1.5557,573.39,1.0,False,775.49,719.92,804.19,13.65,789.14,13.15
7359,NCR_M68423,Dwarka,Heatwave,0.55,Medium,7,678.84,0,1.2792,736.55,1.0,False,767.78,729.39,806.17,0.0,767.78,12.8
18602,NCR_M49630,Connaught Place,Clear,0.89,High,20,1632.7,25,1.578,1405.35,0.75,False,2115.03,2062.16,2308.91,31.62,2146.65,35.78
18631,NCR_M64171,Noida Sector 18,Smog,0.97,High,12,774.07,0,1.6735,459.56,0.25,True,1047.81,958.75,1078.2,25.22,1073.03,17.88
18559,NCR_M74490,Dwarka,Smog,0.47,Low,13,681.29,0,1.5669,709.39,1.0,False,852.81,831.49,930.99,32.26,885.07,14.75
18562,NCR_M8382,Saket,Heatwave,0.53,Low,22,612.63,0,1.5668,626.61,1.0,False,766.84,693.99,784.48,36.83,803.67,13.39
7366,NCR_M23239,Noida Sector 18,Heatwave,0.46,High,22,529.98,0,1.2584,561.65,1.0,False,594.52,569.55,632.18,9.66,604.18,10.07
15683,NCR_M13796,Gurgaon CyberHub,Smog,0.75,Low,20,495.7,28,1.9215,541.4,1.0,False,725.94,700.54,780.39,17.59,743.53,12.39
18651,NCR_M95965,Connaught Place,Heatwave,0.89,Low,21,808.55,0,2.0469,851.56,1.0,False,1156.79,1111.68,1235.84,13.28,1170.07,19.5
15684,NCR_M63000,Dwarka,Clear,0.89,High,17,964.46,35,1.2062,1022.17,1.0,False,1097.68,1024.5,1141.59,10.0,1107.68,18.46
7396,NCR_M49908,Lajpat Nagar,Smog,0.58,High,19,749.92,0,1.5551,803.99,1.0,False,935.18,899.64,1000.64,14.08,949.26,15.82
15692,NCR_M9639,Dwarka,Smog,0.37,Medium,18,2244.19,0,1.2813,2067.25,0.75,False,2585.18,2484.36,2761.84,11.22,2596.4,43.27
7393,NCR_M70468,Noida Sector 18,Clear,0.61,Medium,9,962.02,0,1.2317,967.1,1.0,False,1067.67,1043.11,1169.1,30.5,1098.17,18.3
7387,NCR_M42624,Noida Sector 18,Clear,0.8,High,8,815.67,0,1.2174,352.44,0.25,True,948.92,880.91,984.03,13.0,961.92,16.03
15746,NCR_M38493,Gurgaon CyberHub,Clear,0.8,Low,21,1063.29,0,1.6144,1083.09,1.0,False,1351.01,1240.67,1392.89,21.85,1372.86,22.88
18736,NCR_M26412,Gurgaon CyberHub,Heatwave,0.74,Medium,23,351.04,0,1.3689,387.65,1.0,False,410.72,375.81,422.63,22.57,433.29,7.22
18664,NCR_M20535,Saket,Rain,0.57,High,20,1055.0,0,1.5207,566.82,0.25,True,1364.29,1312.45,1459.79,15.18,1379.47,22.99
18685,NCR_M29182,Gurgaon CyberHub,Clear,0.35,Low,12,922.19,0,1.5883,532.88,0.25,True,1217.55,1162.76,1288.57,5.75,1223.3,20.39
7418,NCR_M19997,Rohini,Clear,0.92,Medium,21,783.13,30,1.5471,794.53,1.0,False,1011.39,920.37,1037.69,29.9,1041.29,17.35
15771,NCR_M72090,Dwarka,Clear,0.82,Low,12,542.74,38,1.5876,439.39,0.75,False,742.59,710.66,788.38,8.05,750.64,12.51
18708,NCR_M83610,Faridabad,Clear,0.82,High,11,563.54,38,1.2567,572.43,1.0,False,674.34,611.4,690.53,29.0,703.34,11.72
7424,NCR_M72667,Gurgaon CyberHub,Clear,0.5,High,20,834.36,20,1.4538,879.36,1.0,False,1030.13,997.17,1112.54,20.7,1050.83,17.51
15775,NCR_M29406,Noida Sector 18,Clear,0.41,High,19,817.66,45,1.3149,827.47,1.0,False,989.2,943.7,1045.26,4.6,993.8,16.56
7425,NCR_M71326,Dwarka,Clear,0.41,Low,10,689.91,0,1.2714,711.96,1.0,False,777.92,722.17,806.7,13.0,790.92,13.18
15776,NCR_M28931,Noida Sector 18,Heatwave,0.97,Medium,11,714.49,0,1.6096,749.55,1.0,False,906.47,859.64,950.89,1.05,907.52,15.13
18803,NCR_M17530,Rohini,Rain,0.31,High,0,538.67,45,1.18,542.4,1.0,False,634.03,595.99,661.93,6.6,640.63,10.68
7441,NCR_M53547,Rohini,Fog,0.86,Medium,1,513.09,0,1.5035,537.93,1.0,False,629.14,583.0,651.79,14.7,643.84,10.73
18727,NCR_M7943,Lajpat Nagar,Clear,0.64,High,19,697.33,0,1.4914,730.79,1.0,False,851.6,834.57,936.76,40.25,891.85,14.86
7452,NCR_M7549,Connaught Place,Heatwave,0.54,High,14,689.66,18,1.5026,714.64,1.0,False,867.45,786.49,888.27,35.02,902.47,15.04
18760,NCR_M18297,Lajpat Nagar,Heatwave,0.66,High,1,449.63,30,1.3118,373.55,0.75,False,558.33,527.62,584.57,3.15,561.48,9.36
7461,NCR_M51017,Faridabad,Heatwave,0.76,High,22,1547.87,0,1.3588,1578.21,1.0,False,1804.31,1744.77,1945.65,20.53,1824.84,30.41
15816,NCR_M97781,Gurgaon CyberHub,Heatwave,0.62,High,10,233.58,22,1.3159,277.23,1.0,False,293.18,274.13,305.2,9.45,302.63,5.04
15833,NCR_M297,Dwarka,Clear,0.67,Medium,9,530.54,25,1.2212,559.18,1.0,False,613.92,557.64,629.26,27.5,641.42,10.69
18880,NCR_M67946,Lajpat Nagar,Rain,0.39,Low,11,1010.05,65,1.7424,1058.19,1.0,False,1419.07,1300.81,1461.64,22.0,1441.07,24.02
15824,NCR_M59981,Lajpat Nagar,Fog,0.79,Medium,18,691.6,25,1.6651,407.22,0.25,True,966.19,916.27,1013.53,1.05,967.24,16.12
7469,NCR_M56783,Dwarka,Smog,0.67,Medium,10,390.52,0,1.2987,312.5,0.75,False,452.85,412.85,465.08,24.99,477.84,7.96
7482,NCR_M34230,Gurgaon CyberHub,Clear,0.83,Medium,8,644.2,0,1.3834,657.08,1.0,False,757.7,693.29,779.67,21.5,779.2,12.99
18953,NCR_M96383,Gurgaon CyberHub,Clear,0.36,Low,11,401.68,34,1.4183,433.6,1.0,False,518.86,500.7,557.78,15.0,533.86,8.9
18932,NCR_M53445,Lajpat Nagar,Smog,0.83,High,23,1119.38,0,1.5978,983.19,0.75,False,1437.33,1381.27,1535.55,11.22,1448.55,24.14
7479,NCR_M35037,Connaught Place,Clear,0.68,Low,13,1121.74,0,1.685,1151.12,1.0,False,1456.1,1425.53,1599.29,38.53,1494.63,24.91
15878,NCR_M39323,Gurgaon CyberHub,Smog,0.81,Low,21,1187.06,61,2.0288,1204.48,1.0,False,1777.69,1713.69,1908.05,16.42,1794.11,29.9
7489,NCR_M27168,Dwarka,Rain,0.77,Medium,11,548.46,0,1.442,569.45,1.0,False,658.61,603.72,678.37,22.0,680.61,11.34
18954,NCR_M51668,Gurgaon CyberHub,Smog,0.49,Low,12,384.11,0,1.7929,391.07,1.0,False,514.32,487.75,539.52,1.17,515.49,8.59
18969,NCR_M94528,Faridabad,Rain,0.51,Medium,20,796.14,0,1.5934,835.74,1.0,False,1004.97,936.29,1044.16,13.91,1018.88,16.98
